date,geography,geography code,Household size: Total: All household spaces; measures: Value,Household size: 0 people in household; measures: Value,Household size: 1 person in household; measures: Value,Household size: 2 people in household; measures: Value,Household size: 3 people in household; measures: Value,Household size: 4 people in household; measures: Value,Household size: 5 people in household; measures: Value,Household size: 6 people in household; measures: Value,Household size: 7 people in household; measures: Value,Household size: 8 or more people in household; measures: Value
2021,Dudley 001A,E01009763,879,0,222,268,179,130,54,24,2,0
2021,Dudley 001B,E01009764,629,0,143,275,112,68,23,6,2,0
2021,Dudley 001C,E01009767,656,0,199,217,124,81,21,12,1,1
2021,Dudley 001D,E01009769,820,0,328,230,117,87,38,15,3,2
2021,Dudley 001E,E01009770,641,0,208,209,118,64,28,11,0,3
2021,Dudley 002A,E01009773,674,0,244,199,97,92,24,16,1,1
2021,Dudley 002B,E01009777,659,0,196,217,118,80,34,8,5,1
2021,Dudley 002C,E01009778,633,0,152,209,137,94,26,10,4,1
2021,Dudley 002D,E01009895,625,0,213,208,101,71,20,10,2,0
2021,Dudley 003A,E01009896,596,0,147,224,100,93,23,9,0,0
2021,Dudley 003B,E01009897,601,0,157,235,90,94,21,3,0,1
2021,Dudley 003C,E01009898,672,0,239,242,94,73,20,3,1,0
2021,Dudley 003D,E01009901,633,0,189,265,100,63,12,2,1,1
2021,Dudley 003E,E01009902,521,0,117,227,94,63,16,3,1,0
2021,Dudley 004A,E01009765,664,0,175,256,109,80,29,10,4,1
2021,Dudley 004B,E01009766,687,0,231,209,129,79,31,5,3,0
2021,Dudley 004C,E01009768,606,0,219,171,99,84,26,3,2,2
2021,Dudley 004D,E01009771,644,0,210,255,88,72,18,1,0,0
2021,Dudley 004E,E01009775,620,0,189,179,120,87,34,7,3,1
2021,Dudley 004F,E01009776,594,0,114,227,108,87,36,14,6,2
2021,Dudley 005A,E01009758,685,0,187,180,138,112,43,18,4,3
2021,Dudley 005B,E01009760,521,0,119,179,108,69,31,13,0,2
2021,Dudley 005C,E01009772,507,0,115,178,111,65,25,9,4,0
2021,Dudley 005D,E01009774,691,0,226,237,90,95,29,9,3,2
2021,Dudley 005E,E01009788,716,0,250,231,122,80,23,6,4,0
2021,Dudley 006B,E01009756,532,0,120,135,93,104,51,18,9,2
2021,Dudley 006C,E01009757,862,0,231,284,183,85,51,20,6,2
2021,Dudley 006D,E01009759,518,0,130,202,91,62,16,8,5,4
2021,Dudley 006F,E01009762,504,0,106,131,93,86,63,14,6,5
2021,Dudley 006H,E01034306,566,0,96,155,134,85,44,31,10,11
2021,Dudley 006I,E01034307,641,0,137,179,156,102,46,12,8,1
2021,Dudley 007A,E01009781,894,0,298,284,178,97,27,8,2,0
2021,Dudley 007B,E01009786,620,0,206,176,125,68,27,14,1,3
2021,Dudley 007C,E01009789,683,0,240,241,107,78,15,2,0,0
2021,Dudley 007D,E01009790,700,0,218,239,122,83,27,10,1,0
2021,Dudley 008A,E01009779,701,0,287,221,115,57,18,2,0,1
2021,Dudley 008B,E01009782,752,0,217,215,145,114,43,13,3,2
2021,Dudley 008C,E01009783,598,0,171,187,103,86,36,9,2,4
2021,Dudley 008D,E01009785,664,0,181,271,103,88,18,3,0,0
2021,Dudley 008E,E01009899,619,0,167,248,117,72,11,4,0,0
2021,Dudley 008F,E01009900,639,0,200,246,102,66,20,4,0,1
2021,Dudley 009A,E01009780,846,0,194,265,183,156,33,7,5,3
2021,Dudley 009B,E01009784,628,0,120,250,129,100,20,7,2,0
2021,Dudley 009C,E01009787,591,0,114,234,120,87,31,4,0,1
2021,Dudley 009D,E01009880,566,0,107,198,125,104,22,7,1,2
2021,Dudley 009E,E01009882,567,0,135,222,103,65,27,10,2,3
2021,Dudley 010A,E01009891,646,0,142,175,120,107,58,24,13,7
2021,Dudley 010B,E01009892,643,0,239,157,105,54,37,28,8,15
2021,Dudley 010C,E01009893,654,0,150,151,134,97,76,27,15,4
2021,Dudley 010D,E01009894,698,0,212,229,110,72,42,19,11,3
2021,Dudley 011A,E01009844,620,0,243,132,88,60,51,25,12,9
2021,Dudley 011B,E01009879,956,0,303,295,158,102,60,22,9,7
2021,Dudley 011D,E01009885,671,0,233,203,94,72,37,14,10,8
2021,Dudley 011E,E01034308,671,0,303,169,72,85,24,9,5,4
2021,Dudley 011F,E01034309,706,0,415,138,74,50,14,10,3,2
2021,Dudley 012A,E01009816,708,0,173,289,123,86,31,5,1,0
2021,Dudley 012B,E01009817,537,0,132,227,76,81,16,3,1,1
2021,Dudley 012C,E01009819,687,0,228,247,103,84,18,5,2,0
2021,Dudley 012D,E01009820,669,0,224,240,105,72,23,5,0,0
2021,Dudley 013A,E01009748,670,0,180,233,114,79,40,14,5,5
2021,Dudley 013B,E01009839,628,0,147,189,122,80,60,11,11,8
2021,Dudley 013C,E01009883,661,0,215,196,131,79,31,5,0,4
2021,Dudley 013D,E01009884,624,0,232,187,76,92,22,12,1,2
2021,Dudley 013E,E01009886,1039,0,520,287,119,68,32,9,1,3
2021,Dudley 014A,E01009814,513,0,121,206,88,78,17,3,0,0
2021,Dudley 014B,E01009815,496,0,89,191,93,100,17,5,1,0
2021,Dudley 014C,E01009818,549,0,182,160,129,61,10,6,1,0
2021,Dudley 014D,E01009821,603,0,171,260,89,70,13,0,0,0
2021,Dudley 014E,E01009822,656,0,213,242,88,85,21,5,1,1
2021,Dudley 015A,E01009887,646,0,171,179,108,84,46,32,14,12
2021,Dudley 015B,E01009888,671,0,174,202,120,103,39,24,5,4
2021,Dudley 015C,E01009889,1183,0,456,298,183,113,64,37,16,16
2021,Dudley 015D,E01009890,670,0,172,183,123,95,58,20,12,7
2021,Dudley 016A,E01009749,960,0,221,354,207,117,43,14,3,1
2021,Dudley 016B,E01009750,596,0,150,204,108,90,27,14,1,2
2021,Dudley 016C,E01009823,535,0,110,219,108,67,25,4,1,1
2021,Dudley 016D,E01009824,856,0,314,245,159,91,34,12,1,0
2021,Dudley 017A,E01009751,686,0,253,216,114,56,31,12,3,1
2021,Dudley 017B,E01009752,648,0,166,207,141,87,33,11,1,2
2021,Dudley 017C,E01009753,621,0,157,176,141,90,39,10,3,5
2021,Dudley 017D,E01009754,692,0,168,257,127,81,39,11,6,3
2021,Dudley 017E,E01009841,675,0,269,169,91,78,46,11,6,5
2021,Dudley 018A,E01009840,544,0,171,121,95,62,52,18,14,11
2021,Dudley 018B,E01009842,679,0,268,186,103,65,35,16,3,3
2021,Dudley 018C,E01009843,656,0,195,249,108,72,22,8,0,2
2021,Dudley 018D,E01009871,912,0,328,299,145,91,34,9,4,2
2021,Dudley 018E,E01009875,633,0,201,199,108,79,26,17,3,0
2021,Dudley 019A,E01009825,616,0,176,216,112,77,26,8,0,1
2021,Dudley 019B,E01009826,633,0,171,260,102,72,25,3,0,0
2021,Dudley 019C,E01009827,627,0,115,225,129,126,26,4,2,0
2021,Dudley 019D,E01009828,572,0,159,229,87,74,20,3,0,0
2021,Dudley 019E,E01009829,627,0,168,216,114,105,18,4,2,0
2021,Dudley 019F,E01009830,633,0,125,254,98,111,37,7,1,0
2021,Dudley 020A,E01009872,512,0,129,138,107,84,38,13,2,1
2021,Dudley 020B,E01009873,654,0,173,258,108,70,31,6,6,2
2021,Dudley 020C,E01009874,580,0,124,181,107,89,50,16,8,5
2021,Dudley 020D,E01009876,676,0,186,229,129,83,25,18,3,3
2021,Dudley 020E,E01009877,671,0,189,207,130,86,41,13,2,3
2021,Dudley 021A,E01009911,604,0,215,237,77,57,14,2,2,0
2021,Dudley 021B,E01009912,891,0,274,314,143,124,28,7,1,0
2021,Dudley 021C,E01009913,651,0,178,251,101,78,32,7,3,1
2021,Dudley 021D,E01009914,590,0,148,264,79,81,13,3,2,0
2021,Dudley 021E,E01009915,737,0,238,268,120,89,16,3,3,0
2021,Dudley 021F,E01009916,755,0,251,266,113,80,32,9,3,1
2021,Dudley 022A,E01009741,1085,0,557,269,142,77,33,6,0,1
2021,Dudley 022B,E01009744,1080,0,497,311,150,67,30,14,9,2
2021,Dudley 022C,E01009746,881,0,406,232,92,73,36,22,8,12
2021,Dudley 022D,E01009747,684,0,243,232,101,63,29,12,3,1
2021,Dudley 023A,E01009731,737,0,248,268,120,78,17,5,1,0
2021,Dudley 023B,E01009740,864,0,224,268,180,116,52,18,5,1
2021,Dudley 023C,E01009742,668,0,196,223,119,80,38,8,4,0
2021,Dudley 023D,E01009743,708,0,181,226,120,112,49,15,1,4
2021,Dudley 023E,E01009745,743,0,220,292,101,95,26,9,0,0
2021,Dudley 024A,E01009917,497,0,96,221,90,74,14,2,0,0
2021,Dudley 024B,E01009918,604,0,170,207,120,62,34,9,2,0
2021,Dudley 024C,E01009919,501,0,130,211,85,55,13,7,0,0
2021,Dudley 024D,E01009920,728,0,208,295,126,77,16,3,2,1
2021,Dudley 025A,E01009864,599,0,133,223,107,83,38,9,2,4
2021,Dudley 025B,E01009865,666,0,196,218,119,89,32,9,2,1
2021,Dudley 025C,E01009866,774,0,285,263,103,85,27,9,1,1
2021,Dudley 025D,E01009867,706,0,192,257,111,97,31,12,5,1
2021,Dudley 025E,E01009878,898,0,218,306,174,149,41,6,2,2
2021,Dudley 026A,E01009791,662,0,219,209,95,97,27,9,3,3
2021,Dudley 026B,E01009792,628,0,207,168,93,81,41,28,9,1
2021,Dudley 026C,E01009795,746,0,274,221,102,85,39,17,7,1
2021,Dudley 026D,E01009796,635,0,160,201,117,93,41,12,8,3
2021,Dudley 026E,E01009798,1006,0,269,364,191,118,43,13,4,4
2021,Dudley 027A,E01009719,567,0,136,211,92,90,32,4,1,1
2021,Dudley 027B,E01009722,610,0,193,252,90,54,18,1,2,0
2021,Dudley 027C,E01009727,556,0,149,210,92,71,18,12,2,2
2021,Dudley 027D,E01009728,493,0,108,198,79,72,25,8,2,1
2021,Dudley 027E,E01009729,639,0,159,236,130,74,24,10,4,2
2021,Dudley 028A,E01009720,527,0,96,235,87,87,15,6,1,0
2021,Dudley 028B,E01009723,460,0,82,190,80,76,24,4,3,1
2021,Dudley 028C,E01009724,623,0,160,245,103,95,18,1,1,0
2021,Dudley 028D,E01009730,637,0,186,231,104,86,26,2,0,2
2021,Dudley 029A,E01009903,623,0,163,263,95,80,21,1,0,0
2021,Dudley 029B,E01009904,612,0,188,248,84,73,17,2,0,0
2021,Dudley 029C,E01009909,673,0,234,262,79,80,13,1,4,0
2021,Dudley 029D,E01009910,714,0,257,232,120,79,13,8,4,1
2021,Dudley 030A,E01009793,608,0,122,223,121,108,23,4,3,4
2021,Dudley 030B,E01009794,629,0,159,244,100,85,26,9,2,4
2021,Dudley 030C,E01009797,652,0,258,209,79,80,19,5,1,1
2021,Dudley 030D,E01009801,699,0,152,258,161,89,32,5,2,0
2021,Dudley 031A,E01009721,1112,0,414,389,146,120,27,11,2,3
2021,Dudley 031B,E01009725,634,0,202,177,125,85,32,10,2,1
2021,Dudley 031C,E01009726,547,0,162,197,95,60,24,6,2,1
2021,Dudley 031D,E01009834,731,0,270,223,119,58,40,15,4,2
2021,Dudley 032A,E01009833,530,0,159,124,82,49,51,30,22,13
2021,Dudley 032B,E01009835,603,0,150,157,120,79,51,27,11,8
2021,Dudley 032C,E01009869,676,0,210,240,115,78,23,2,5,3
2021,Dudley 032D,E01009870,754,0,323,275,76,63,16,1,0,0
2021,Dudley 033A,E01009809,683,0,208,202,120,93,34,8,13,5
2021,Dudley 033B,E01009813,651,0,185,238,109,58,32,21,4,4
2021,Dudley 033C,E01009861,728,0,227,260,128,74,25,5,4,5
2021,Dudley 033D,E01009862,754,0,208,274,119,96,37,9,5,6
2021,Dudley 033E,E01009863,792,0,218,263,140,111,37,12,6,5
2021,Dudley 033F,E01009868,661,0,214,240,99,66,26,11,2,3
2021,Dudley 034A,E01009734,676,0,237,203,109,82,28,11,6,0
2021,Dudley 034B,E01009735,702,0,196,238,133,105,23,7,0,0
2021,Dudley 034C,E01009736,617,0,177,242,104,70,16,6,2,0
2021,Dudley 034D,E01009737,695,0,239,252,101,74,20,9,0,0
2021,Dudley 034E,E01009738,604,0,138,167,121,105,43,12,11,7
2021,Dudley 035A,E01009856,973,0,423,292,118,78,38,16,6,2
2021,Dudley 035B,E01009905,663,0,218,250,101,73,13,8,0,0
2021,Dudley 035C,E01009906,902,0,462,245,94,66,24,6,3,2
2021,Dudley 035D,E01009907,670,0,241,234,98,72,18,5,0,2
2021,Dudley 035E,E01009908,690,0,199,256,112,96,23,1,3,0
2021,Dudley 036A,E01009800,646,0,207,207,102,93,25,10,2,0
2021,Dudley 036B,E01009802,679,0,151,229,130,117,38,9,4,1
2021,Dudley 036C,E01009803,649,0,158,239,102,107,34,8,1,0
2021,Dudley 036D,E01009804,536,0,146,224,80,57,20,7,2,0
2021,Dudley 037A,E01009831,635,0,227,184,110,72,28,10,3,1
2021,Dudley 037B,E01009836,884,0,439,173,109,87,33,21,12,10
2021,Dudley 037C,E01009837,664,0,229,216,92,53,30,24,10,10
2021,Dudley 037D,E01009838,694,0,200,211,142,86,35,14,4,2
2021,Dudley 038A,E01009847,618,0,141,246,114,89,23,4,1,0
2021,Dudley 038B,E01009848,622,0,216,201,115,59,23,5,3,0
2021,Dudley 038C,E01009849,653,0,181,221,114,93,24,13,5,2
2021,Dudley 038D,E01009851,648,0,171,238,124,98,15,2,0,0
2021,Dudley 039A,E01009732,750,0,228,255,100,99,44,13,2,9
2021,Dudley 039B,E01009733,951,0,468,263,111,58,32,11,4,4
2021,Dudley 039C,E01009739,660,0,182,242,118,89,18,11,0,0
2021,Dudley 039D,E01009799,701,0,266,239,100,76,17,3,0,0
2021,Dudley 039E,E01009805,653,0,204,253,93,73,21,9,0,0
2021,Dudley 039F,E01009806,700,0,267,251,71,79,19,9,2,2
2021,Dudley 040A,E01009854,643,0,173,249,104,97,16,4,0,0
2021,Dudley 040B,E01009857,701,0,225,221,103,88,36,17,6,5
2021,Dudley 040C,E01009858,670,0,317,234,56,44,15,4,0,0
2021,Dudley 040D,E01009859,642,0,167,249,101,90,22,11,2,0
2021,Dudley 041A,E01009845,649,0,170,264,75,98,32,4,2,4
2021,Dudley 041B,E01009846,640,0,178,229,113,86,22,10,2,0
2021,Dudley 041C,E01009850,663,0,215,238,88,101,18,3,0,0
2021,Dudley 041D,E01009852,609,0,137,282,86,77,19,6,1,1
2021,Dudley 042A,E01009832,733,0,228,246,119,70,44,18,5,3
2021,Dudley 042B,E01009853,620,0,168,277,79,71,20,5,0,0
2021,Dudley 042C,E01009855,646,0,134,277,94,100,20,11,5,5
2021,Dudley 042D,E01009860,632,0,153,274,89,77,28,5,4,2
2021,Dudley 043A,E01009807,750,0,172,274,116,142,36,7,3,0
2021,Dudley 043B,E01009808,590,0,144,254,84,87,19,1,1,0
2021,Dudley 043C,E01009810,768,0,232,254,125,124,25,4,3,1
2021,Dudley 043D,E01009811,654,0,204,228,102,90,25,4,1,0
2021,Dudley 043E,E01009812,576,0,103,233,103,100,26,10,1,0
2021,Sandwell 001A,E01010085,663,0,194,210,110,83,31,9,4,22
2021,Sandwell 001B,E01010086,678,0,201,176,135,88,47,17,6,8
2021,Sandwell 001C,E01010087,622,0,123,207,137,96,37,14,4,4
2021,Sandwell 001D,E01010088,566,0,117,166,111,85,42,29,8,8
2021,Sandwell 001E,E01010089,692,0,168,198,130,120,48,20,6,2
2021,Sandwell 002A,E01009969,800,0,192,237,162,129,49,18,9,4
2021,Sandwell 002B,E01009970,691,0,177,204,116,124,50,12,5,3
2021,Sandwell 002C,E01009971,685,0,194,213,118,100,40,14,5,1
2021,Sandwell 002D,E01009973,767,0,138,174,137,167,92,42,12,5
2021,Sandwell 003A,E01009960,627,0,195,157,117,89,50,16,3,0
2021,Sandwell 003B,E01009961,531,0,140,201,93,68,21,4,3,1
2021,Sandwell 003C,E01009966,464,0,120,129,98,68,28,11,6,4
2021,Sandwell 003D,E01009967,767,0,219,239,143,111,31,17,7,0
2021,Sandwell 003E,E01010092,794,0,278,233,118,93,48,16,4,4
2021,Sandwell 004A,E01009962,510,0,135,143,92,86,28,23,1,2
2021,Sandwell 004B,E01009963,501,0,124,131,97,82,43,16,8,0
2021,Sandwell 004C,E01009964,582,0,132,154,125,86,66,13,2,4
2021,Sandwell 004D,E01009965,455,0,71,113,110,91,57,11,1,1
2021,Sandwell 005A,E01010090,817,0,250,231,132,134,37,21,4,8
2021,Sandwell 005B,E01010091,691,0,265,187,81,66,47,14,20,11
2021,Sandwell 005C,E01010096,798,0,299,260,100,74,36,9,3,17
2021,Sandwell 005D,E01010097,786,0,222,305,120,92,32,9,6,0
2021,Sandwell 006A,E01009968,635,0,214,186,89,84,40,13,7,2
2021,Sandwell 006B,E01009972,743,0,173,248,139,114,51,13,1,4
2021,Sandwell 006C,E01009974,669,0,178,218,115,97,43,9,6,3
2021,Sandwell 006D,E01009975,675,0,172,244,97,102,36,15,4,5
2021,Sandwell 007A,E01010030,718,0,246,180,129,97,43,18,3,2
2021,Sandwell 007B,E01010034,500,0,96,201,105,74,17,5,1,1
2021,Sandwell 007C,E01010035,599,0,171,244,91,67,22,3,0,1
2021,Sandwell 007D,E01010036,691,0,142,191,150,114,52,19,7,16
2021,Sandwell 009A,E01009982,552,0,112,141,117,108,43,21,9,1
2021,Sandwell 009B,E01009983,603,0,132,217,104,94,32,19,1,4
2021,Sandwell 009C,E01010029,595,0,164,139,109,91,53,27,8,4
2021,Sandwell 009D,E01010037,489,0,112,144,94,82,40,14,3,0
2021,Sandwell 010A,E01009991,843,0,226,208,170,132,66,24,13,4
2021,Sandwell 010B,E01009994,642,0,173,172,127,92,43,19,11,5
2021,Sandwell 010C,E01009995,628,0,162,195,129,86,38,14,2,2
2021,Sandwell 010D,E01009996,650,0,181,189,135,81,43,11,9,1
2021,Sandwell 010E,E01009997,659,0,155,212,96,105,55,26,5,5
2021,Sandwell 010F,E01009998,808,0,224,218,124,137,64,27,12,2
2021,Sandwell 011A,E01010008,626,0,163,171,128,92,49,18,1,4
2021,Sandwell 011B,E01010010,625,0,219,187,82,83,35,12,5,2
2021,Sandwell 011C,E01010011,716,0,222,194,123,130,33,8,4,2
2021,Sandwell 011D,E01010012,571,0,142,195,104,90,30,4,5,1
2021,Sandwell 012A,E01010007,541,0,159,151,99,76,40,12,2,2
2021,Sandwell 012B,E01010009,551,0,131,161,127,78,35,12,3,4
2021,Sandwell 012C,E01010013,523,0,150,168,92,69,19,6,5,14
2021,Sandwell 012D,E01010014,698,0,227,222,100,99,30,10,6,4
2021,Sandwell 013A,E01010093,712,0,293,169,98,95,40,10,5,2
2021,Sandwell 013B,E01010094,572,0,105,167,114,95,53,26,8,4
2021,Sandwell 013C,E01010095,685,0,125,183,138,100,88,31,17,3
2021,Sandwell 013D,E01010098,813,0,294,234,117,108,37,13,5,5
2021,Sandwell 013E,E01010099,671,0,188,174,121,107,39,20,6,16
2021,Sandwell 013F,E01010100,723,0,188,180,135,104,52,53,9,2
2021,Sandwell 014A,E01009978,649,0,127,192,127,118,45,32,5,3
2021,Sandwell 014B,E01010031,720,0,277,220,115,76,26,3,2,1
2021,Sandwell 014C,E01010032,520,0,103,119,102,90,50,27,13,16
2021,Sandwell 014D,E01010033,776,0,327,202,127,79,29,12,0,0
2021,Sandwell 014F,E01033886,570,0,123,164,98,114,55,9,5,2
2021,Sandwell 014G,E01033887,616,0,204,160,107,81,35,18,8,3
2021,Sandwell 015A,E01010066,695,0,282,172,76,60,55,19,25,6
2021,Sandwell 015B,E01010067,700,0,275,169,93,70,35,34,17,7
2021,Sandwell 015C,E01010068,703,0,198,211,127,82,44,25,11,5
2021,Sandwell 015D,E01010070,826,0,350,215,121,91,38,7,2,2
2021,Sandwell 015E,E01010075,489,0,68,134,100,101,41,26,13,6
2021,Sandwell 015F,E01010076,860,0,312,218,127,124,55,17,3,4
2021,Sandwell 016A,E01009976,1052,0,252,327,197,198,46,12,14,6
2021,Sandwell 016B,E01009977,800,0,215,209,204,117,33,14,5,3
2021,Sandwell 016C,E01009979,849,0,382,201,107,56,47,16,3,37
2021,Sandwell 016D,E01009980,860,0,271,228,147,117,43,25,17,12
2021,Sandwell 016E,E01010069,731,0,101,162,138,191,63,22,9,45
2021,Sandwell 016F,E01010071,684,0,216,188,106,75,51,34,9,5
2021,Sandwell 017A,E01009947,913,0,272,251,145,128,70,29,9,9
2021,Sandwell 017B,E01009992,617,0,163,123,105,131,52,22,12,9
2021,Sandwell 017C,E01009993,720,0,250,162,106,105,52,24,15,6
2021,Sandwell 017D,E01010103,962,0,415,211,139,99,53,32,4,9
2021,Sandwell 017E,E01010104,820,0,347,241,95,80,35,16,6,0
2021,Sandwell 017F,E01010105,536,0,136,127,97,89,34,17,11,25
2021,Sandwell 018A,E01009981,763,0,208,200,130,122,63,18,18,4
2021,Sandwell 018C,E01009985,665,0,209,154,101,89,63,37,7,5
2021,Sandwell 018F,E01033888,544,0,167,132,70,85,54,21,10,5
2021,Sandwell 018G,E01033889,661,0,156,161,107,115,67,35,14,6
2021,Sandwell 019A,E01009986,538,0,140,118,74,80,53,43,16,14
2021,Sandwell 019B,E01009987,592,0,238,112,78,88,41,25,6,4
2021,Sandwell 019C,E01009989,655,0,185,155,89,100,49,26,9,42
2021,Sandwell 019D,E01010106,636,0,198,162,89,57,57,31,18,24
2021,Sandwell 020A,E01009988,1061,0,310,269,180,161,90,31,10,10
2021,Sandwell 020B,E01010101,924,0,396,268,104,85,41,19,8,3
2021,Sandwell 020C,E01010102,708,0,222,168,113,113,42,33,12,5
2021,Sandwell 020D,E01010107,802,0,295,181,103,86,53,47,16,21
2021,Sandwell 021A,E01010015,719,0,171,192,128,123,61,22,13,9
2021,Sandwell 021B,E01010016,616,0,179,152,91,64,47,39,16,28
2021,Sandwell 021C,E01010018,1002,0,350,269,154,143,53,24,5,4
2021,Sandwell 021D,E01010072,972,0,347,255,154,119,61,18,11,7
2021,Sandwell 021E,E01010073,629,0,153,172,150,91,42,14,5,2
2021,Sandwell 022A,E01010077,674,0,215,183,141,75,38,16,4,2
2021,Sandwell 022B,E01010079,612,0,163,203,119,92,24,7,2,2
2021,Sandwell 022C,E01010080,769,0,225,215,120,146,41,12,7,3
2021,Sandwell 022D,E01010081,664,0,191,227,115,92,31,7,0,1
2021,Sandwell 022E,E01010082,854,0,179,276,155,148,67,20,7,2
2021,Sandwell 022F,E01010083,690,0,152,195,150,122,48,20,3,0
2021,Sandwell 022G,E01010084,557,0,98,163,125,87,55,16,9,4
2021,Sandwell 023A,E01010046,810,0,131,138,133,166,131,47,37,27
2021,Sandwell 023B,E01010047,592,0,114,106,88,108,64,47,44,21
2021,Sandwell 023C,E01010048,525,0,72,95,78,125,103,25,15,12
2021,Sandwell 023D,E01010049,562,0,125,114,100,115,68,27,6,7
2021,Sandwell 023E,E01010050,514,0,88,101,75,124,63,47,6,10
2021,Sandwell 023F,E01010052,477,0,129,97,59,70,67,33,12,10
2021,Sandwell 023G,E01010053,671,0,154,116,112,113,73,57,28,18
2021,Sandwell 024A,E01010017,877,0,385,233,105,78,31,22,10,13
2021,Sandwell 024B,E01010019,664,0,191,135,98,90,79,39,17,15
2021,Sandwell 024C,E01010020,702,0,129,169,121,116,94,36,23,14
2021,Sandwell 024D,E01010021,675,0,175,165,105,111,58,24,22,15
2021,Sandwell 025A,E01010039,770,0,158,226,157,116,73,32,6,2
2021,Sandwell 025B,E01010043,591,0,153,224,102,79,26,4,2,1
2021,Sandwell 025C,E01010044,620,0,166,200,119,75,42,14,4,0
2021,Sandwell 025D,E01010078,523,0,145,209,77,70,16,4,2,0
2021,Sandwell 027A,E01009934,593,0,177,190,91,89,31,9,6,0
2021,Sandwell 027B,E01009935,1041,0,397,251,209,106,60,11,3,4
2021,Sandwell 027C,E01009936,659,0,181,243,109,84,30,8,4,0
2021,Sandwell 027D,E01010004,871,0,385,204,134,95,37,10,6,0
2021,Sandwell 028A,E01010054,911,0,436,216,94,59,60,28,10,8
2021,Sandwell 028B,E01010055,630,0,127,144,103,120,68,33,17,18
2021,Sandwell 028C,E01010056,655,0,186,151,91,100,74,36,9,8
2021,Sandwell 028D,E01010057,693,0,200,134,79,106,83,47,28,16
2021,Sandwell 028E,E01010060,700,0,206,152,96,104,53,44,20,25
2021,Sandwell 029A,E01010038,708,0,166,218,139,124,43,12,2,4
2021,Sandwell 029B,E01010040,596,0,163,209,110,73,25,10,5,1
2021,Sandwell 029C,E01010041,793,0,280,246,150,79,22,12,3,1
2021,Sandwell 029D,E01010045,639,0,159,181,135,85,50,20,8,1
2021,Sandwell 030A,E01010000,751,0,264,211,104,111,33,15,2,11
2021,Sandwell 030B,E01010002,867,0,238,282,130,138,54,19,3,3
2021,Sandwell 030C,E01010003,704,0,313,166,118,59,26,10,11,1
2021,Sandwell 030D,E01010005,605,0,176,169,98,77,43,24,9,9
2021,Sandwell 030E,E01010006,679,0,185,200,129,108,27,15,11,4
2021,Sandwell 031A,E01009938,681,0,159,193,139,110,54,16,8,2
2021,Sandwell 031B,E01009943,492,0,95,106,96,88,54,32,11,10
2021,Sandwell 031C,E01009944,619,0,144,154,100,114,55,19,26,7
2021,Sandwell 031D,E01010051,493,0,123,115,83,84,54,26,6,2
2021,Sandwell 031E,E01010058,650,0,206,159,107,95,55,20,6,2
2021,Sandwell 032A,E01009937,613,0,151,187,108,108,38,16,3,2
2021,Sandwell 032B,E01009939,678,0,195,192,123,126,24,14,2,2
2021,Sandwell 032C,E01009940,603,0,186,163,88,112,30,13,7,4
2021,Sandwell 032D,E01009941,617,0,187,175,108,77,38,20,9,3
2021,Sandwell 032E,E01009942,653,0,157,184,147,92,40,17,10,6
2021,Sandwell 033A,E01009929,727,0,223,231,125,83,38,21,4,2
2021,Sandwell 033B,E01009930,644,0,196,211,118,72,29,13,4,1
2021,Sandwell 033C,E01009931,961,0,205,393,178,115,51,10,4,5
2021,Sandwell 033D,E01009932,792,0,401,203,86,62,23,8,5,4
2021,Sandwell 033E,E01009999,560,0,143,172,101,88,33,17,3,3
2021,Sandwell 034A,E01009921,751,0,226,256,126,84,39,13,3,4
2021,Sandwell 034B,E01009922,504,0,104,169,91,86,28,16,9,1
2021,Sandwell 034C,E01009924,632,0,201,218,110,82,13,6,0,2
2021,Sandwell 034D,E01009925,588,0,159,184,107,97,29,10,2,0
2021,Sandwell 034E,E01009926,615,0,202,185,115,96,13,4,0,0
2021,Sandwell 034F,E01009927,691,0,273,206,98,62,29,19,3,1
2021,Sandwell 034G,E01009928,754,0,258,252,110,74,44,8,6,2
2021,Sandwell 035A,E01009933,548,0,151,161,117,59,28,14,13,5
2021,Sandwell 035B,E01009952,941,0,359,248,152,89,55,30,5,3
2021,Sandwell 035C,E01009955,886,0,356,205,117,90,44,28,12,34
2021,Sandwell 035D,E01009956,718,0,259,209,117,84,28,12,6,3
2021,Sandwell 035E,E01009959,609,0,134,262,112,80,16,3,1,1
2021,Sandwell 035F,E01010042,812,0,287,253,122,78,45,16,8,3
2021,Sandwell 036A,E01009923,601,0,162,189,97,101,34,13,5,0
2021,Sandwell 036B,E01010024,659,0,210,188,117,99,30,8,5,2
2021,Sandwell 036C,E01010026,715,0,184,226,120,116,48,17,2,2
2021,Sandwell 036D,E01010027,615,0,149,196,100,106,41,17,3,3
2021,Sandwell 037A,E01010001,766,0,216,235,136,105,44,20,6,4
2021,Sandwell 037B,E01010022,624,0,150,211,118,91,39,10,2,3
2021,Sandwell 037C,E01010023,788,0,249,259,128,104,32,12,3,1
2021,Sandwell 037D,E01010025,705,0,251,178,104,95,45,22,6,4
2021,Sandwell 037E,E01010028,651,0,223,174,98,86,47,17,2,4
2021,Sandwell 038A,E01009953,975,0,364,321,147,99,27,11,3,3
2021,Sandwell 038B,E01009954,756,0,230,240,135,92,35,19,5,0
2021,Sandwell 038C,E01009957,703,0,220,184,103,85,58,29,17,7
