date,geography,geography code,Sex: All persons; measures: Value,Sex: Female; measures: Value,Sex: Male; measures: Value
2021,Oldham 002C,E01005444,1397,729,668
2021,Oldham 002D,E01005445,1425,731,694
2021,Oldham 003A,E01005361,1671,865,806
2021,Oldham 003B,E01005443,1314,693,621
2021,Oldham 003C,E01005446,1406,743,663
2021,Oldham 003D,E01005447,1645,877,768
2021,Oldham 004A,E01005390,1361,705,656
2021,Oldham 004B,E01005394,1450,740,710
2021,Oldham 004C,E01005395,1430,718,712
2021,Oldham 004D,E01005396,1433,715,718
2021,Oldham 005A,E01005355,1459,744,715
2021,Oldham 005B,E01005356,1252,635,617
2021,Oldham 005C,E01005399,1585,826,759
2021,Oldham 005D,E01005403,1734,864,870
2021,Oldham 006A,E01005410,1495,742,753
2021,Oldham 006B,E01005411,1565,806,759
2021,Oldham 006C,E01005414,1335,700,635
2021,Oldham 006D,E01005415,1109,582,527
2021,Oldham 007C,E01005452,1278,646,632
2021,Oldham 007D,E01005453,1555,781,774
2021,Oldham 007E,E01032558,1728,934,794
2021,Oldham 007F,E01032559,2751,1403,1348
2021,Oldham 008A,E01005391,1559,804,755
2021,Oldham 008B,E01005392,1588,839,749
2021,Oldham 008C,E01005393,1221,628,593
2021,Oldham 008D,E01005401,1585,818,767
2021,Oldham 009A,E01005397,1328,671,657
2021,Oldham 009B,E01005398,1530,799,731
2021,Oldham 009C,E01005400,1526,781,745
2021,Oldham 009D,E01005402,1645,839,806
2021,Oldham 010A,E01005335,1290,662,628
2021,Oldham 010B,E01005337,2548,1317,1231
2021,Oldham 010C,E01005339,1484,748,736
2021,Oldham 010D,E01005340,1600,812,788
2021,Oldham 011A,E01005421,1816,980,836
2021,Oldham 011B,E01005422,1551,841,710
2021,Oldham 011E,E01032920,2585,1338,1247
2021,Oldham 012A,E01005448,1643,805,838
2021,Oldham 012B,E01005449,1585,808,777
2021,Oldham 012C,E01005454,1379,709,670
2021,Oldham 012D,E01005455,1464,745,719
2021,Oldham 012E,E01005456,1681,869,812
2021,Oldham 013A,E01005407,1719,868,851
2021,Oldham 013B,E01005412,1684,869,815
2021,Oldham 013C,E01005416,1521,784,737
2021,Oldham 013D,E01005417,1554,790,764
2021,Oldham 014A,E01005348,2423,1095,1328
2021,Oldham 014B,E01005350,2408,1100,1308
2021,Oldham 014C,E01005432,1827,945,882
2021,Oldham 014D,E01005433,2477,1239,1238
2021,Oldham 015A,E01005329,1499,746,753
2021,Oldham 015B,E01005330,1735,849,886
2021,Oldham 015C,E01005333,1239,636,603
2021,Oldham 015D,E01005336,1521,772,749
2021,Oldham 016A,E01005349,2506,1230,1276
2021,Oldham 016B,E01005351,2085,1064,1021
2021,Oldham 016C,E01005352,1529,736,793
2021,Oldham 016D,E01005353,1510,743,767
2021,Oldham 016E,E01005354,1804,917,887
2021,Oldham 017A,E01005327,1968,1025,943
2021,Oldham 017B,E01005328,1790,896,894
2021,Oldham 017C,E01005331,1724,894,830
2021,Oldham 017D,E01005334,1426,748,678
2021,Oldham 017E,E01005338,1942,1008,934
2021,Oldham 018A,E01005387,1472,765,707
2021,Oldham 018B,E01005388,1339,718,621
2021,Oldham 018C,E01005389,1767,925,842
2021,Oldham 018D,E01005418,1411,710,701
2021,Oldham 019A,E01005428,2365,1237,1128
2021,Oldham 019B,E01005431,1862,955,907
2021,Oldham 019C,E01005450,2138,1106,1032
2021,Oldham 019D,E01005451,1547,787,760
2021,Oldham 020C,E01005408,2018,1041,977
2021,Oldham 020D,E01005409,1568,813,755
2021,Oldham 020E,E01032922,2414,1258,1156
2021,Oldham 021A,E01005406,1407,689,718
2021,Oldham 021B,E01005413,1591,793,798
2021,Oldham 021C,E01005419,1451,778,673
2021,Oldham 021D,E01005420,1615,854,761
2021,Oldham 022A,E01005321,2334,1133,1201
2021,Oldham 022B,E01005326,2997,1542,1455
2021,Oldham 022C,E01005427,2214,1112,1102
2021,Oldham 022D,E01005429,1920,930,990
2021,Oldham 022E,E01005430,2852,1407,1445
2021,Oldham 024A,E01005320,2700,1372,1328
2021,Oldham 024B,E01005434,2161,1057,1104
2021,Oldham 024C,E01005437,2048,1003,1045
2021,Oldham 024D,E01005459,1770,962,808
2021,Oldham 026A,E01005383,2191,1135,1056
2021,Oldham 026D,E01005386,1548,843,705
2021,Oldham 026E,E01032556,1502,798,704
2021,Oldham 026F,E01032557,1819,1006,813
2021,Oldham 027A,E01005342,1592,741,851
2021,Oldham 027B,E01005343,1415,734,681
2021,Oldham 027C,E01005344,1913,953,960
2021,Oldham 027D,E01005381,1956,1003,953
2021,Oldham 028A,E01005332,2296,1203,1093
2021,Oldham 028B,E01005341,1413,721,692
2021,Oldham 028C,E01005345,1503,743,760
2021,Oldham 028D,E01005346,1394,704,690
2021,Oldham 028E,E01005347,1311,666,645
2021,Oldham 029A,E01005322,1512,776,736
2021,Oldham 029B,E01005323,1568,826,742
2021,Oldham 029C,E01005324,1620,843,777
2021,Oldham 029D,E01005325,1497,750,747
2021,Oldham 029E,E01005438,2968,1433,1535
2021,Oldham 030A,E01005377,1749,918,831
2021,Oldham 030B,E01005379,1296,727,569
2021,Oldham 030C,E01005380,1514,797,717
2021,Oldham 030D,E01005382,1609,821,788
2021,Oldham 030E,E01005439,1586,821,765
2021,Oldham 031A,E01005362,1357,701,656
2021,Oldham 031B,E01005364,1584,817,767
2021,Oldham 031C,E01005368,1516,766,750
2021,Oldham 031D,E01005376,1444,756,688
2021,Oldham 031E,E01005378,1557,819,738
2021,Oldham 032A,E01005363,1774,892,882
2021,Oldham 032B,E01005369,1965,1079,886
2021,Oldham 032C,E01005370,1578,823,755
2021,Oldham 032D,E01005371,1473,746,727
2021,Oldham 033A,E01005365,1377,701,676
2021,Oldham 033B,E01005366,1557,870,687
2021,Oldham 033C,E01005367,1420,712,708
2021,Oldham 033D,E01005440,1450,761,689
2021,Oldham 034A,E01005372,1276,681,595
2021,Oldham 034B,E01005373,1193,632,561
2021,Oldham 034C,E01005374,1485,770,715
2021,Oldham 034D,E01005375,1502,761,741
2021,Oldham 036C,E01005460,2705,1398,1307
2021,Oldham 036D,E01005463,1687,884,803
2021,Oldham 036A,E01034232,1692,824,868
2021,Oldham 036B,E01034233,1609,753,856
2021,Oldham 037B,E01005435,2032,1000,1032
2021,Oldham 037D,E01005436,1827,969,858
2021,Oldham 037A,E01005461,2423,1237,1186
2021,Oldham 037C,E01005462,2204,1080,1124
2021,Rochdale 001A,E01005518,1592,815,777
2021,Rochdale 001B,E01005520,1715,903,812
2021,Rochdale 001C,E01005522,1486,746,740
2021,Rochdale 001D,E01005523,1832,936,896
2021,Rochdale 002A,E01005519,1563,765,798
2021,Rochdale 002B,E01005594,1512,751,761
2021,Rochdale 002C,E01005597,1979,1007,972
2021,Rochdale 002D,E01005598,1548,804,744
2021,Rochdale 003A,E01005516,1281,645,636
2021,Rochdale 003B,E01005517,1435,733,702
2021,Rochdale 003C,E01005521,1452,738,714
2021,Rochdale 003D,E01005596,2157,1098,1059
2021,Rochdale 004A,E01005578,1543,778,765
2021,Rochdale 004B,E01005579,1861,935,926
2021,Rochdale 004C,E01005586,1615,815,800
2021,Rochdale 004D,E01005593,2056,1044,1012
2021,Rochdale 004E,E01005595,1328,690,638
2021,Rochdale 005A,E01005489,1249,656,593
2021,Rochdale 005B,E01005490,1571,610,961
2021,Rochdale 005C,E01005491,1436,757,679
2021,Rochdale 005D,E01005493,1762,902,860
2021,Rochdale 005E,E01005494,1758,905,853
2021,Rochdale 005F,E01005495,1769,891,878
2021,Rochdale 006A,E01005488,1507,775,732
2021,Rochdale 006B,E01005492,1534,789,745
2021,Rochdale 006C,E01005499,1512,769,743
2021,Rochdale 006D,E01005571,1648,845,803
2021,Rochdale 007A,E01005570,1307,668,639
2021,Rochdale 007B,E01005572,1500,775,725
2021,Rochdale 007C,E01005573,1433,734,699
2021,Rochdale 007D,E01005574,1728,879,849
2021,Rochdale 007E,E01005587,1367,697,670
2021,Rochdale 007F,E01005588,1314,723,591
2021,Rochdale 008A,E01005580,1647,842,805
2021,Rochdale 008B,E01005581,1973,1014,959
2021,Rochdale 008D,E01005583,1746,859,887
2021,Rochdale 008F,E01005585,1569,765,804
2021,Rochdale 008H,E01034234,1763,870,893
2021,Rochdale 008I,E01034235,1667,836,831
2021,Rochdale 009A,E01005496,1321,691,630
2021,Rochdale 009B,E01005589,1700,858,842
2021,Rochdale 009C,E01005590,1904,954,950
2021,Rochdale 009D,E01005591,1586,824,762
2021,Rochdale 009E,E01005592,1638,843,795
2021,Rochdale 010A,E01005472,1648,851,797
2021,Rochdale 010B,E01005473,1699,862,837
2021,Rochdale 010C,E01005482,1661,704,957
2021,Rochdale 010D,E01005483,1485,725,760
2021,Rochdale 010E,E01005484,2032,1014,1018
2021,Rochdale 010F,E01005486,1701,848,853
2021,Rochdale 010G,E01005487,1789,912,877
2021,Rochdale 011A,E01005474,1318,690,628
2021,Rochdale 011B,E01005575,1714,881,833
2021,Rochdale 011C,E01005576,1525,790,735
2021,Rochdale 011D,E01005577,1459,741,718
2021,Rochdale 012A,E01005469,1822,929,893
2021,Rochdale 012B,E01005563,2170,1107,1063
2021,Rochdale 012C,E01005565,1571,794,777
2021,Rochdale 012D,E01005566,2346,1222,1124
2021,Rochdale 012E,E01005568,1940,983,957
2021,Rochdale 012F,E01005569,1793,944,849
2021,Rochdale 013A,E01005556,1529,778,751
2021,Rochdale 013B,E01005559,1469,764,705
2021,Rochdale 013C,E01005560,1462,746,716
2021,Rochdale 013D,E01005567,1879,958,921
2021,Rochdale 014A,E01005555,1386,707,679
2021,Rochdale 014B,E01005557,1139,585,554
2021,Rochdale 014C,E01005558,1594,828,766
2021,Rochdale 014D,E01005561,1412,720,692
2021,Rochdale 014E,E01005562,1509,745,764
2021,Rochdale 015A,E01005470,2036,1016,1020
2021,Rochdale 015B,E01005471,1696,845,851
2021,Rochdale 015C,E01005475,1778,892,886
2021,Rochdale 015D,E01005485,2376,1137,1239
2021,Rochdale 015E,E01005564,2410,1193,1217
2021,Rochdale 016A,E01005464,1969,1030,939
2021,Rochdale 016B,E01005465,1810,929,881
2021,Rochdale 016C,E01005466,2485,1301,1184
2021,Rochdale 016D,E01005467,1972,1041,931
2021,Rochdale 016E,E01005468,2166,1122,1044
2021,Rochdale 017A,E01005476,1796,857,939
2021,Rochdale 017B,E01005477,1771,913,858
2021,Rochdale 017C,E01005478,1588,823,765
2021,Rochdale 017D,E01005479,1976,1017,959
2021,Rochdale 017E,E01005480,1647,844,803
2021,Rochdale 017F,E01005481,1680,879,801
2021,Rochdale 018A,E01005497,1891,972,919
2021,Rochdale 018B,E01005501,1783,892,891
2021,Rochdale 018C,E01005502,1378,696,682
2021,Rochdale 018D,E01005504,1642,846,796
2021,Rochdale 018E,E01005505,2182,1168,1014
2021,Rochdale 018F,E01005509,1445,709,736
2021,Rochdale 019A,E01005510,1094,560,534
2021,Rochdale 019B,E01005511,1251,652,599
2021,Rochdale 019C,E01005512,1440,728,712
2021,Rochdale 019D,E01005513,1557,814,743
2021,Rochdale 019E,E01005514,1844,968,876
2021,Rochdale 019F,E01005515,1798,990,808
2021,Rochdale 020A,E01005498,1372,731,641
2021,Rochdale 020B,E01005500,1592,809,783
2021,Rochdale 020C,E01005503,1318,637,681
2021,Rochdale 020D,E01005506,1545,773,772
2021,Rochdale 020E,E01005507,2261,1142,1119
2021,Rochdale 020F,E01005508,2015,1042,973
2021,Rochdale 021A,E01005524,1470,750,720
2021,Rochdale 021B,E01005525,1886,951,935
2021,Rochdale 021C,E01005526,1907,973,934
2021,Rochdale 021D,E01005528,1548,765,783
2021,Rochdale 021E,E01005536,1713,898,815
2021,Rochdale 021F,E01005543,1252,638,614
2021,Rochdale 022A,E01005527,2059,1074,985
2021,Rochdale 022B,E01005529,1660,907,753
2021,Rochdale 022C,E01005551,2027,1072,955
2021,Rochdale 022D,E01005552,2342,1234,1108
2021,Rochdale 022E,E01005553,2037,1046,991
2021,Rochdale 022F,E01005554,2157,1095,1062
2021,Rochdale 023A,E01005534,1414,705,709
2021,Rochdale 023B,E01005535,1469,740,729
2021,Rochdale 023C,E01005537,1269,625,644
2021,Rochdale 023D,E01005538,1482,774,708
2021,Rochdale 023E,E01005540,1345,694,651
2021,Rochdale 023F,E01005541,1534,803,731
2021,Rochdale 023G,E01005542,1616,849,767
2021,Rochdale 024A,E01005533,1623,813,810
2021,Rochdale 024B,E01005539,1315,664,651
2021,Rochdale 024C,E01005546,1242,629,613
2021,Rochdale 024D,E01005547,1755,897,858
2021,Rochdale 024E,E01005548,1275,640,635
2021,Rochdale 025A,E01005530,1458,763,695
2021,Rochdale 025B,E01005531,1160,609,551
2021,Rochdale 025C,E01005532,1548,798,750
2021,Rochdale 025D,E01005544,1475,753,722
2021,Rochdale 025E,E01005545,1250,627,623
2021,Rochdale 025F,E01005549,1548,785,763
2021,Rochdale 025G,E01005550,1466,755,711
2021,Salford 001A,E01005659,1544,800,744
2021,Salford 001B,E01005660,1823,967,856
2021,Salford 001C,E01005663,1528,781,747
2021,Salford 001D,E01005664,1708,943,765
2021,Salford 001E,E01005665,2104,1120,984
2021,Salford 002A,E01005703,1746,905,841
2021,Salford 002B,E01005704,1344,693,651
2021,Salford 002C,E01005706,1537,812,725
2021,Salford 002D,E01005708,1434,708,726
2021,Salford 003A,E01005702,2637,1374,1263
2021,Salford 003C,E01005707,1751,898,853
2021,Salford 003D,E01033976,1965,1019,946
2021,Salford 003E,E01033977,1141,581,560
2021,Salford 004A,E01005661,1900,949,951
2021,Salford 004B,E01005662,1623,854,769
2021,Salford 004C,E01005709,1606,846,760
2021,Salford 004D,E01005710,2143,1103,1040
2021,Salford 005A,E01005670,1759,893,866
2021,Salford 005B,E01005672,1278,665,613
2021,Salford 005C,E01005676,1225,608,617
2021,Salford 005D,E01005677,1581,819,762
2021,Salford 006A,E01005686,1463,769,694
2021,Salford 006B,E01005688,1568,796,772
2021,Salford 006C,E01005691,1417,699,718
2021,Salford 006D,E01005692,1375,706,669
2021,Salford 007A,E01005711,1394,694,700
2021,Salford 007B,E01005712,1838,929,909
2021,Salford 007C,E01005713,1627,831,796
2021,Salford 007D,E01005714,1712,906,806
2021,Salford 007E,E01005715,1746,875,871
2021,Salford 007F,E01005718,1601,796,805
2021,Salford 008A,E01005673,1486,779,707
2021,Salford 008C,E01005678,1569,821,748
2021,Salford 008D,E01005679,1550,841,709
2021,Salford 008E,E01033978,1027,520,507
2021,Salford 008F,E01033979,2044,578,1466
2021,Salford 009A,E01005687,1802,920,882
2021,Salford 009B,E01005689,1366,702,664
2021,Salford 009C,E01005690,1568,799,769
2021,Salford 009D,E01005693,1433,757,676
2021,Salford 010A,E01005646,2252,1052,1200
2021,Salford 010B,E01005649,1723,861,862
2021,Salford 010C,E01005650,1993,905,1088
2021,Salford 010D,E01005651,2277,1072,1205
2021,Salford 011A,E01005647,1501,782,719
2021,Salford 011B,E01005648,2351,1193,1158
2021,Salford 011C,E01005652,1555,801,754
2021,Salford 011D,E01005653,1562,788,774
2021,Salford 012A,E01005671,1567,800,767
2021,Salford 012B,E01005674,1573,812,761
2021,Salford 012C,E01005694,1709,864,845
2021,Salford 012D,E01005696,1784,940,844
2021,Salford 012E,E01005698,1745,920,825
2021,Salford 012F,E01005700,1516,774,742
2021,Salford 013A,E01005716,1633,839,794
2021,Salford 013B,E01005717,1555,782,773
2021,Salford 013C,E01005734,1417,734,683
2021,Salford 013D,E01005735,1422,713,709
2021,Salford 013E,E01005736,1368,693,675
2021,Salford 013F,E01005737,1510,777,733
2021,Salford 013G,E01005739,1999,1049,950
2021,Salford 014A,E01005695,1556,772,784
2021,Salford 014B,E01005697,1531,758,773
2021,Salford 014C,E01005738,1931,965,966
2021,Salford 014D,E01005740,1599,811,788
2021,Salford 014E,E01005741,1680,853,827
2021,Salford 014F,E01005742,1555,787,768
2021,Salford 015A,E01005625,1370,687,683
2021,Salford 015B,E01005627,1172,604,568
2021,Salford 015C,E01005699,1791,887,904
2021,Salford 015D,E01005701,1826,935,891
2021,Salford 017A,E01005624,1839,949,890
2021,Salford 017B,E01005680,1732,816,916
2021,Salford 017C,E01005683,2149,1161,988
2021,Salford 017G,E01033980,1043,525,518
2021,Salford 017H,E01033981,2739,1327,1412
2021,Salford 018A,E01005622,1595,842,753
2021,Salford 018B,E01005623,1266,633,633
2021,Salford 018C,E01005626,1286,646,640
2021,Salford 018D,E01005628,1575,743,832
2021,Salford 019A,E01005725,1459,727,732
2021,Salford 019B,E01005726,1433,729,704
2021,Salford 019C,E01005727,1349,676,673
2021,Salford 019D,E01005728,1791,918,873
2021,Salford 019E,E01005733,1470,776,694
2021,Salford 020A,E01005631,1574,720,854
2021,Salford 020B,E01005632,2452,1187,1265
2021,Salford 020C,E01005633,1532,777,755
2021,Salford 020D,E01005634,1591,806,785
2021,Salford 020E,E01005635,1552,740,812
2021,Salford 020F,E01005636,1597,799,798
2021,Salford 020G,E01005637,1450,707,743
2021,Salford 021A,E01005629,1485,755,730
2021,Salford 021B,E01005630,1529,768,761
2021,Salford 021C,E01005719,2038,997,1041
2021,Salford 021E,E01005722,2029,996,1033
2021,Salford 021F,E01005723,1661,833,828
2021,Salford 021G,E01005724,1413,718,695
2021,Salford 021H,E01033982,1911,986,925
2021,Salford 021I,E01033983,1275,624,651
2021,Salford 023A,E01005654,1966,950,1016
2021,Salford 023B,E01005656,1697,857,840
2021,Salford 023C,E01005657,1802,889,913
2021,Salford 023D,E01005721,1552,772,780
2021,Salford 024C,E01005681,1502,688,814
2021,Salford 024D,E01005682,1741,804,937
2021,Salford 024E,E01033984,2443,1259,1184
2021,Salford 025A,E01005729,1535,707,828
2021,Salford 025B,E01005730,1668,864,804
2021,Salford 025C,E01005731,1566,785,781
2021,Salford 025D,E01005732,1207,608,599
2021,Salford 026A,E01005599,1903,888,1015
2021,Salford 026B,E01005600,2036,1015,1021
2021,Salford 026C,E01005601,1740,912,828
2021,Salford 026D,E01005602,1675,848,827
2021,Salford 027A,E01005603,1808,936,872
2021,Salford 027B,E01005604,1651,843,808
2021,Salford 027C,E01005605,1658,829,829
2021,Salford 027D,E01005638,2211,1083,1128
2021,Salford 029A,E01005639,1516,832,684
2021,Salford 029B,E01005640,1360,694,666
2021,Salford 029C,E01005641,1365,723,642
2021,Salford 029D,E01005642,1208,604,604
2021,Salford 029E,E01005643,1369,721,648
2021,Salford 029F,E01005644,1517,767,750
2021,Salford 029G,E01005645,1363,676,687
2021,Salford 030A,E01005616,1446,760,686
2021,Salford 030B,E01005617,1480,761,719
2021,Salford 030C,E01005618,2080,1110,970
2021,Salford 030D,E01005619,1231,599,632
2021,Salford 030E,E01005620,2550,1265,1285
2021,Salford 030F,E01005621,1768,905,863
2021,Salford 031B,E01005612,2481,1226,1255
2021,Salford 031A,E01005613,2698,1219,1479
2021,Salford 031C,E01005614,3103,1571,1532
2021,Salford 032C,E01005611,2515,1199,1316
2021,Salford 032D,E01005615,2372,1120,1252
2021,Salford 032A,E01033985,1664,829,835
2021,Salford 032B,E01033986,1524,735,789
2021,Salford 033F,E01032909,1716,844,872
2021,Salford 033E,E01033330,1541,613,928
2021,Salford 033A,E01033987,1137,506,631
2021,Salford 033B,E01033988,1311,606,705
2021,Salford 033C,E01033989,1133,486,647
2021,Salford 033D,E01033990,1186,613,573
2021,Salford 034C,E01005610,2939,1607,1332
2021,Salford 034D,E01032684,1386,624,762
2021,Salford 034E,E01032906,2043,890,1153
2021,Salford 034A,E01033991,1561,740,821
2021,Salford 034B,E01033992,1398,627,771
2021,Salford 035C,E01005667,2274,1136,1138
2021,Salford 035B,E01032912,2271,1143,1128
2021,Salford 035A,E01032914,2121,980,1141
2021,Salford 036C,E01032915,2139,1036,1103
2021,Salford 036A,E01033993,1813,820,993
2021,Salford 036B,E01033994,1168,497,671
2021,Salford 037A,E01033995,1205,553,652
2021,Salford 037B,E01033996,1218,521,697
2021,Salford 037C,E01033997,1030,445,585
2021,Salford 037D,E01033998,1330,573,757
2021,Salford 037E,E01033999,1223,522,701
2021,Stockport 001A,E01005886,1466,785,681
2021,Stockport 001B,E01005888,1530,801,729
2021,Stockport 001C,E01005889,1425,772,653
2021,Stockport 001D,E01005891,1221,608,613
2021,Stockport 001E,E01005894,1362,690,672
2021,Stockport 002A,E01005887,1729,891,838
2021,Stockport 002B,E01005890,1527,808,719
2021,Stockport 002C,E01005893,2187,1034,1153
2021,Stockport 002D,E01005896,1665,835,830
2021,Stockport 002E,E01005919,1542,835,707
2021,Stockport 003A,E01005862,1476,747,729
2021,Stockport 003B,E01005892,1272,639,633
2021,Stockport 003C,E01005895,1167,631,536
2021,Stockport 003D,E01005920,1601,813,788
2021,Stockport 003E,E01005921,1470,779,691
2021,Stockport 003F,E01005922,1314,684,630
2021,Stockport 004A,E01005753,1840,993,847
2021,Stockport 004B,E01005754,2005,926,1079
2021,Stockport 004C,E01005755,1736,946,790
2021,Stockport 004D,E01005756,2378,1180,1198
2021,Stockport 005A,E01005745,1375,696,679
2021,Stockport 005B,E01005746,1449,744,705
2021,Stockport 005C,E01005747,1403,729,674
2021,Stockport 005D,E01005748,1512,784,728
2021,Stockport 006A,E01005863,1719,867,852
2021,Stockport 006B,E01005864,1576,802,774
2021,Stockport 006C,E01005866,1669,805,864
2021,Stockport 006D,E01005869,1593,814,779
2021,Stockport 007A,E01005914,1418,708,710
2021,Stockport 007B,E01005915,1549,806,743
2021,Stockport 007C,E01005916,1614,812,802
2021,Stockport 007D,E01005917,1829,914,915
2021,Stockport 008A,E01005859,1411,686,725
2021,Stockport 008B,E01005865,1961,1025,936
2021,Stockport 008C,E01005867,1482,765,717
2021,Stockport 008D,E01005868,1522,746,776
2021,Stockport 009A,E01005743,1274,646,628
2021,Stockport 009B,E01005744,1554,828,726
2021,Stockport 009C,E01005749,1654,860,794
2021,Stockport 009D,E01005750,1669,857,812
2021,Stockport 009E,E01005751,1400,691,709
2021,Stockport 010A,E01005897,1528,784,744
2021,Stockport 010B,E01005898,1708,886,822
2021,Stockport 010C,E01005900,1608,819,789
2021,Stockport 010D,E01005903,1457,754,703
2021,Stockport 010E,E01005904,1530,797,733
2021,Stockport 011A,E01005853,1615,829,786
2021,Stockport 011B,E01005856,1600,824,776
2021,Stockport 011C,E01005860,1516,798,718
2021,Stockport 011D,E01005861,1543,790,753
2021,Stockport 012A,E01005752,1405,740,665
2021,Stockport 012B,E01005899,1619,868,751
2021,Stockport 012C,E01005901,1367,697,670
2021,Stockport 012D,E01005902,1620,856,764
2021,Stockport 012E,E01005905,1511,802,709
2021,Stockport 013A,E01005852,1484,764,720
2021,Stockport 013B,E01005854,1730,879,851
2021,Stockport 013C,E01005855,1482,740,742
2021,Stockport 013D,E01005857,1626,827,799
2021,Stockport 013E,E01005858,1580,819,761
2021,Stockport 014A,E01005757,1603,815,788
2021,Stockport 014C,E01005766,1779,864,915
2021,Stockport 014D,E01005918,1616,778,838
2021,Stockport 014E,E01033947,1540,769,771
2021,Stockport 014F,E01033948,1349,663,686
2021,Stockport 015A,E01005870,1374,687,687
2021,Stockport 015B,E01005871,1382,706,676
2021,Stockport 015C,E01005873,1469,775,694
2021,Stockport 015D,E01005875,1562,788,774
2021,Stockport 016A,E01005764,1607,848,759
2021,Stockport 016B,E01005816,1563,784,779
2021,Stockport 016C,E01005817,1392,710,682
2021,Stockport 016D,E01005822,1896,934,962
2021,Stockport 017A,E01005880,1488,768,720
2021,Stockport 017B,E01005881,1210,618,592
2021,Stockport 017C,E01005883,1519,784,735
2021,Stockport 017D,E01005908,1644,847,797
2021,Stockport 018A,E01005765,1379,718,661
2021,Stockport 018B,E01005818,1400,709,691
2021,Stockport 018C,E01005819,1595,826,769
2021,Stockport 018D,E01005820,1489,776,713
2021,Stockport 018E,E01005821,1412,738,674
2021,Stockport 018F,E01005823,1646,829,817
2021,Stockport 019A,E01005825,1676,921,755
2021,Stockport 019B,E01005872,1646,837,809
2021,Stockport 019C,E01005874,1875,918,957
2021,Stockport 019D,E01005876,1495,751,744
2021,Stockport 019E,E01005877,1738,901,837
2021,Stockport 020A,E01005878,1749,913,836
2021,Stockport 020B,E01005879,1318,672,646
2021,Stockport 020C,E01005882,1274,653,621
2021,Stockport 020D,E01005884,1435,752,683
2021,Stockport 020E,E01005885,1491,788,703
2021,Stockport 021A,E01005832,1421,716,705
2021,Stockport 021B,E01005833,1040,530,510
2021,Stockport 021C,E01005835,1393,696,697
2021,Stockport 021D,E01005837,1545,794,751
2021,Stockport 021E,E01005843,1450,740,710
2021,Stockport 022A,E01005769,1552,846,706
2021,Stockport 022B,E01005778,1408,730,678
2021,Stockport 022C,E01005779,1472,774,698
2021,Stockport 022D,E01005780,1482,750,732
2021,Stockport 022E,E01005781,1655,849,806
2021,Stockport 023A,E01005759,1677,855,822
2021,Stockport 023B,E01005760,1929,979,950
2021,Stockport 023C,E01005797,1414,759,655
2021,Stockport 023D,E01005800,1615,826,789
2021,Stockport 023E,E01005804,1134,594,540
2021,Stockport 024A,E01005824,1508,755,753
2021,Stockport 024B,E01005826,1611,882,729
2021,Stockport 024C,E01005827,1752,911,841
2021,Stockport 024D,E01005828,1375,709,666
2021,Stockport 024E,E01005829,1192,633,559
2021,Stockport 025A,E01005768,2066,1064,1002
2021,Stockport 025B,E01005770,1497,772,725
2021,Stockport 025C,E01005771,1439,745,694
2021,Stockport 025D,E01005775,1665,860,805
2021,Stockport 026A,E01005761,1409,700,709
2021,Stockport 026B,E01005762,1973,1040,933
2021,Stockport 026C,E01005763,1733,903,830
2021,Stockport 026D,E01005799,1874,965,909
2021,Stockport 027A,E01005798,1642,834,808
2021,Stockport 027B,E01005801,2216,1132,1084
2021,Stockport 027C,E01005802,1482,721,761
2021,Stockport 027D,E01005803,1394,715,679
2021,Stockport 027E,E01005830,1541,800,741
2021,Stockport 027F,E01005831,1645,844,801
2021,Stockport 028A,E01005767,1633,824,809
2021,Stockport 028B,E01005772,1550,798,752
2021,Stockport 028C,E01005773,1572,831,741
2021,Stockport 028D,E01005774,1550,831,719
2021,Stockport 028E,E01005776,1716,888,828
2021,Stockport 029A,E01005909,1532,805,727
2021,Stockport 029B,E01005910,1614,837,777
2021,Stockport 029C,E01005911,1330,680,650
2021,Stockport 029D,E01005912,1497,768,729
2021,Stockport 030A,E01005782,1278,656,622
2021,Stockport 030B,E01005783,1546,775,771
2021,Stockport 030C,E01005784,1494,771,723
2021,Stockport 030D,E01005785,1673,866,807
2021,Stockport 030E,E01005786,1848,929,919
2021,Stockport 031A,E01005834,1542,780,762
2021,Stockport 031B,E01005836,1833,952,881
2021,Stockport 031C,E01005838,1780,924,856
2021,Stockport 031D,E01005840,1603,827,776
2021,Stockport 032A,E01005927,1305,669,636
2021,Stockport 032B,E01005928,1619,840,779
2021,Stockport 032C,E01005929,1420,726,694
2021,Stockport 032D,E01005930,1678,875,803
2021,Stockport 033A,E01005806,1187,584,603
2021,Stockport 033B,E01005813,1365,704,661
2021,Stockport 033C,E01005814,1296,682,614
2021,Stockport 033D,E01005815,1436,730,706
2021,Stockport 034A,E01005777,1558,809,749
2021,Stockport 034B,E01005787,1331,670,661
2021,Stockport 034C,E01005788,1565,801,764
2021,Stockport 034D,E01005790,1221,624,597
2021,Stockport 035A,E01005805,1538,759,779
2021,Stockport 035B,E01005807,1550,781,769
2021,Stockport 035C,E01005839,1296,681,615
2021,Stockport 035D,E01005841,1480,733,747
2021,Stockport 036A,E01005844,1548,815,733
2021,Stockport 036B,E01005845,1657,848,809
2021,Stockport 036C,E01005849,1654,868,786
2021,Stockport 036D,E01005851,1622,822,800
2021,Stockport 037A,E01005808,1375,714,661
2021,Stockport 037B,E01005809,1226,637,589
2021,Stockport 037C,E01005810,1560,809,751
