date,geography,geography code,Length of residence in the UK: Total: All usual residents; measures: Value,Length of residence in the UK: Born in the UK; measures: Value,Length of residence in the UK: 10 years or more; measures: Value,"Length of residence in the UK: 5 years or more, but less than 10 years; measures: Value","Length of residence in the UK: 2 years or more, but less than 5 years; measures: Value",Length of residence in the UK: Less than 2 years; measures: Value
2021,Birmingham 115,E02001941,6550,5395,785,180,103,87
2021,Birmingham 116,E02001942,6780,5857,593,156,113,61
2021,Birmingham 117,E02001943,6475,5590,630,116,77,62
2021,Birmingham 118,E02001944,8068,6901,813,198,81,75
2021,Birmingham 119,E02001945,7894,6713,756,232,113,80
2021,Birmingham 120,E02001946,7583,6677,581,164,96,65
2021,Birmingham 121,E02001947,6239,5218,641,186,134,60
2021,Birmingham 122,E02001948,7346,6645,495,103,74,29
2021,Birmingham 123,E02001949,6160,5409,484,169,55,43
2021,Birmingham 124,E02001950,8569,7570,623,171,105,100
2021,Birmingham 125,E02001951,9433,8410,672,192,127,32
2021,Birmingham 126,E02001952,9128,7824,803,247,171,83
2021,Birmingham 127,E02001953,7115,6351,545,96,50,73
2021,Birmingham 128,E02001954,7581,6585,568,188,143,97
2021,Birmingham 129,E02001955,8098,7291,513,141,97,56
2021,Birmingham 130,E02001956,6850,6296,371,104,48,31
2021,Birmingham 131,E02001957,7880,7304,361,81,86,48
2021,Birmingham 132,E02006807,8210,6763,1158,134,98,57
2021,Birmingham 133,E02006809,10153,6592,2844,302,250,165
2021,Birmingham 134,E02006895,9363,4960,1593,797,857,1156
2021,Birmingham 135,E02006896,6124,2934,1102,562,599,927
2021,Birmingham 136,E02006897,8455,4210,1557,897,760,1031
2021,Birmingham 137,E02006898,7904,4613,1257,685,673,676
2021,Birmingham 138,E02006899,6145,3222,665,561,662,1035
2021,Birmingham 139,E02006900,15719,8836,4348,1075,904,556
2021,Birmingham 141,E02007038,13692,10365,2025,643,432,227
2021,Birmingham 142,E02007039,8306,4951,2307,446,349,253
2021,Birmingham 143,E02007040,7600,4337,1789,595,440,439
2021,Coventry 001,E02001958,8074,6055,1121,393,319,186
2021,Coventry 002,E02001959,6931,5334,985,274,204,134
2021,Coventry 004,E02001961,7965,5844,1199,442,306,174
2021,Coventry 005,E02001962,7211,4334,1522,622,455,278
2021,Coventry 006,E02001963,6141,5300,580,135,84,42
2021,Coventry 007,E02001964,11009,7561,1937,812,460,239
2021,Coventry 008,E02001965,8080,6322,1023,305,254,176
2021,Coventry 009,E02001966,7356,3725,2000,808,470,353
2021,Coventry 010,E02001967,6961,6416,362,83,37,63
2021,Coventry 011,E02001968,7959,5251,1560,572,388,188
2021,Coventry 012,E02001969,6774,4824,956,382,362,250
2021,Coventry 013,E02001970,5757,4455,745,249,187,121
2021,Coventry 014,E02001971,6289,5218,534,181,312,44
2021,Coventry 015,E02001972,11719,6049,3000,1165,918,587
2021,Coventry 016,E02001973,8535,5583,1542,572,532,306
2021,Coventry 017,E02001974,9458,8021,888,215,190,144
2021,Coventry 018,E02001975,7640,6058,927,273,216,166
2021,Coventry 019,E02001976,7497,5615,1002,301,338,241
2021,Coventry 020,E02001977,10016,5608,1748,883,918,859
2021,Coventry 021,E02001978,6810,4714,1022,363,464,247
2021,Coventry 022,E02001979,5604,5113,302,82,56,51
2021,Coventry 023,E02001980,5791,5309,316,65,51,50
2021,Coventry 024,E02001981,13440,6791,2850,1145,1043,1611
2021,Coventry 025,E02001982,8408,7620,456,125,108,99
2021,Coventry 026,E02001983,7611,6516,619,192,156,128
2021,Coventry 027,E02001984,10467,7530,1395,585,504,453
2021,Coventry 028,E02001985,9241,4803,1314,626,860,1638
2021,Coventry 029,E02001986,7981,6631,722,288,195,145
2021,Coventry 030,E02001987,5909,4236,582,306,380,405
2021,Coventry 031,E02001988,11152,5634,1185,596,938,2799
2021,Coventry 032,E02001989,6295,5118,515,230,201,231
2021,Coventry 033,E02001990,9182,7742,1054,163,131,92
2021,Coventry 034,E02001991,8475,7156,720,188,243,168
2021,Coventry 035,E02001992,10785,8064,1670,586,296,169
2021,Coventry 036,E02001993,8984,6734,1046,314,334,556
2021,Coventry 037,E02001994,7960,5787,1224,332,368,249
2021,Coventry 038,E02001995,9426,5766,1352,650,905,753
2021,Coventry 039,E02001996,7686,5610,1090,501,339,146
2021,Coventry 040,E02001997,8511,6981,1163,151,129,87
2021,Coventry 041,E02001998,6036,4978,753,143,86,76
2021,Coventry 042,E02001999,9106,6287,1064,211,267,1277
2021,Coventry 043,E02006805,9084,6300,1732,542,289,221
2021,Dudley 001,E02002000,8549,7935,357,140,84,33
2021,Dudley 002,E02002001,6064,5862,130,42,14,16
2021,Dudley 003,E02002002,6902,6696,147,36,8,15
2021,Dudley 004,E02002003,9022,8566,282,78,60,36
2021,Dudley 005,E02002004,7576,7132,261,79,71,33
2021,Dudley 006,E02002005,9888,8578,861,243,144,62
2021,Dudley 007,E02002006,6481,6230,152,33,50,16
2021,Dudley 008,E02002007,9028,8815,151,36,17,9
2021,Dudley 009,E02002008,8164,7556,465,56,47,40
2021,Dudley 010,E02002009,7117,5355,1062,317,260,123
2021,Dudley 011,E02002010,8375,6215,1167,336,378,279
2021,Dudley 012,E02002011,5907,5711,139,19,21,17
2021,Dudley 013,E02002012,8413,7344,610,171,155,133
2021,Dudley 014,E02002013,6571,6381,149,19,14,8
2021,Dudley 015,E02002014,8313,6461,954,327,366,205
2021,Dudley 016,E02002015,7056,6778,173,49,27,29
2021,Dudley 017,E02002016,8045,7356,402,110,127,50
2021,Dudley 018,E02002017,8070,7045,579,185,161,100
2021,Dudley 019,E02002018,8931,8739,153,18,13,8
2021,Dudley 020,E02002019,7798,7275,366,76,55,26
2021,Dudley 021,E02002020,9485,9252,172,26,21,14
2021,Dudley 022,E02002021,7709,6658,553,196,201,101
2021,Dudley 023,E02002022,8881,8529,231,62,38,21
2021,Dudley 024,E02002023,5358,5243,80,17,13,5
2021,Dudley 025,E02002024,8738,8317,268,61,54,38
2021,Dudley 026,E02002025,8896,7763,718,162,132,121
2021,Dudley 027,E02002026,6783,6555,152,31,18,27
2021,Dudley 028,E02002027,5378,5237,113,12,9,7
2021,Dudley 029,E02002028,5732,5606,98,17,7,4
2021,Dudley 030,E02002029,6224,5707,410,59,32,16
2021,Dudley 031,E02002030,6814,6399,299,59,36,21
2021,Dudley 032,E02002031,6261,5398,546,121,117,79
2021,Dudley 033,E02002032,10212,9361,588,99,93,71
2021,Dudley 034,E02002033,7815,7334,353,62,39,27
2021,Dudley 035,E02002034,8168,7648,354,58,51,57
2021,Dudley 036,E02002035,6115,5716,337,34,19,9
2021,Dudley 037,E02002036,6668,5610,629,153,165,111
2021,Dudley 038,E02002037,5923,5768,121,21,9,4
2021,Dudley 039,E02002038,9615,8821,515,105,110,64
2021,Dudley 040,E02002039,6208,5792,273,74,40,29
2021,Dudley 041,E02002040,5932,5665,204,34,12,17
2021,Dudley 042,E02002041,6273,5797,369,48,30,29
2021,Dudley 043,E02002042,8030,7722,237,30,33,8
2021,Sandwell 001,E02002043,8757,7735,680,178,104,60
2021,Sandwell 002,E02002044,8051,6475,1176,176,152,72
2021,Sandwell 003,E02002045,7812,6961,533,166,109,43
2021,Sandwell 004,E02002046,5710,5110,376,116,73,35
2021,Sandwell 005,E02002047,7551,6458,725,172,104,92
2021,Sandwell 006,E02002048,6829,5769,843,107,61,49
2021,Sandwell 007,E02002049,6310,5626,371,116,102,95
2021,Sandwell 009,E02002051,6167,5477,409,184,63,34
2021,Sandwell 010,E02002052,11364,8919,1368,500,298,279
2021,Sandwell 011,E02002053,6326,4985,902,148,194,97
2021,Sandwell 012,E02002054,5818,4519,977,144,124,54
2021,Sandwell 013,E02002055,11126,7911,1764,683,392,376
2021,Sandwell 014,E02002056,9881,8599,767,327,105,83
2021,Sandwell 015,E02002057,10722,8518,1387,406,237,174
2021,Sandwell 016,E02002058,13570,9878,2209,742,458,283
2021,Sandwell 017,E02002059,11792,7617,2274,856,699,346
2021,Sandwell 018,E02002060,7357,4971,1334,488,327,237
2021,Sandwell 019,E02002061,7059,4124,1575,611,452,297
2021,Sandwell 020,E02002062,8960,5351,2094,686,436,393
2021,Sandwell 021,E02002063,10327,7484,1722,502,352,267
2021,Sandwell 022,E02002064,12496,10710,1122,304,217,143
2021,Sandwell 023,E02002065,14169,7283,3786,1255,1052,793
2021,Sandwell 024,E02002066,8257,5436,1666,440,390,325
2021,Sandwell 025,E02002067,6324,5689,376,149,78,32
2021,Sandwell 027,E02002069,7244,5996,770,252,154,72
2021,Sandwell 028,E02002070,10336,5721,2227,914,813,661
2021,Sandwell 029,E02002071,6717,6180,322,103,73,39
2021,Sandwell 030,E02002072,8925,6925,1158,342,310,190
2021,Sandwell 031,E02002073,8411,6468,1215,292,261,175
2021,Sandwell 032,E02002074,8208,6811,934,223,172,68
2021,Sandwell 033,E02002075,8734,7721,628,200,124,61
2021,Sandwell 034,E02002076,10670,7994,1263,596,474,343
2021,Sandwell 035,E02002077,10885,9581,856,175,187,86
2021,Sandwell 036,E02002078,6570,5455,757,155,114,89
2021,Sandwell 037,E02002079,8659,7417,777,227,162,76
2021,Sandwell 038,E02002080,7378,6831,300,103,94,50
2021,Sandwell 039,E02006810,10687,8623,1333,330,253,148
2021,Sandwell 040,E02006943,7596,3792,2123,666,570,445
2021,Sandwell 041,E02006944,8075,4088,2219,707,623,438
2021,Solihull 001,E02002081,5436,5048,298,45,25,20
2021,Solihull 002,E02002082,5840,5450,223,80,67,20
2021,Solihull 003,E02002083,6030,5738,222,42,17,11
2021,Solihull 004,E02002084,6748,6245,312,111,55,25
2021,Solihull 005,E02002085,6659,6122,365,104,42,26
2021,Solihull 006,E02002086,5923,5543,234,90,38,18
2021,Solihull 007,E02002087,6299,5831,299,88,56,25
2021,Solihull 008,E02002088,9583,8954,366,126,80,57
2021,Solihull 009,E02002089,8066,7518,382,81,44,41
2021,Solihull 010,E02002090,5962,5163,592,84,78,45
2021,Solihull 011,E02002091,7655,6843,574,128,76,34
2021,Solihull 012,E02002092,7268,6442,560,126,88,52
2021,Solihull 013,E02002093,6691,5713,642,137,127,72
2021,Solihull 014,E02002094,5981,5202,608,79,58,34
2021,Solihull 015,E02002095,8625,7412,794,186,112,121
2021,Solihull 016,E02002096,10372,8500,1189,205,244,234
2021,Solihull 017,E02002097,7344,6912,308,61,36,27
2021,Solihull 018,E02002098,9738,8278,1050,223,96,91
2021,Solihull 019,E02002099,6898,5593,739,150,203,213
2021,Solihull 021,E02002101,6304,5771,369,69,57,38
2021,Solihull 022,E02002102,8777,7543,795,170,131,138
2021,Solihull 023,E02002103,6082,5515,411,94,43,19
2021,Solihull 024,E02002104,5846,5134,501,105,60,46
2021,Solihull 025,E02002105,8265,7790,358,45,38,34
2021,Solihull 026,E02002106,9730,9068,472,74,76,40
2021,Solihull 027,E02002107,5411,4601,573,91,80,66
2021,Solihull 028,E02002108,9843,9137,462,89,66,89
2021,Solihull 029,E02002109,12130,11100,673,185,94,78
2021,Solihull 030,E02006808,6732,5823,627,125,81,76
2021,Walsall 001,E02002110,7024,6734,209,53,20,8
2021,Walsall 002,E02002111,6415,6117,195,65,23,15
2021,Walsall 003,E02002112,5268,5138,96,24,8,2
2021,Walsall 004,E02002113,6402,6087,209,63,33,10
2021,Walsall 005,E02002114,6080,5881,148,29,10,12
2021,Walsall 006,E02002115,6823,6439,243,96,33,12
2021,Walsall 007,E02002116,6755,6491,211,25,13,15
2021,Walsall 008,E02002117,6253,5977,179,42,32,23
2021,Walsall 009,E02002118,7420,6904,257,144,78,37
2021,Walsall 010,E02002119,5983,5583,292,62,35,11
2021,Walsall 011,E02002120,6110,5712,302,47,31,18
2021,Walsall 012,E02002121,6663,6092,319,107,99,46
2021,Walsall 013,E02002122,7155,5935,634,323,173,90
2021,Walsall 014,E02002123,6602,6030,350,124,55,43
2021,Walsall 015,E02002124,6920,6575,223,47,44,31
2021,Walsall 016,E02002125,6449,5972,302,91,60,24
2021,Walsall 017,E02002126,6681,6157,265,125,87,47
2021,Walsall 018,E02002127,9795,7257,1456,526,330,226
2021,Walsall 019,E02002128,5629,5142,268,111,71,37
2021,Walsall 020,E02002129,6031,5537,303,90,59,42
2021,Walsall 021,E02002130,6863,5853,603,196,145,66
2021,Walsall 022,E02002131,7778,7339,380,15,25,19
2021,Walsall 023,E02002132,6441,5673,454,163,110,41
2021,Walsall 024,E02002133,6901,5530,857,234,168,112
2021,Walsall 025,E02002134,9235,7892,693,288,206,156
2021,Walsall 026,E02002135,7982,5354,1465,443,439,281
2021,Walsall 027,E02002136,8003,6389,895,319,207,193
2021,Walsall 028,E02002137,6115,5629,405,38,24,19
2021,Walsall 029,E02002138,6357,4759,1135,148,181,134
2021,Walsall 030,E02002139,10861,7238,1975,659,544,445
2021,Walsall 031,E02002140,8555,5416,1795,532,495,317
2021,Walsall 032,E02002141,6456,5923,427,59,33,14
2021,Walsall 033,E02002142,7550,5866,1037,254,285,108
2021,Walsall 034,E02002143,10265,6113,2520,727,579,326
2021,Walsall 035,E02002144,6845,5282,1322,123,77,41
2021,Walsall 036,E02002145,8492,6893,887,285,304,123
2021,Walsall 037,E02002146,6425,4828,1131,249,118,99
2021,Walsall 038,E02002147,9108,7804,722,293,162,127
2021,Walsall 039,E02002148,11433,10621,591,92,86,43
2021,Wolverhampton 001,E02002149,10087,9064,609,209,113,92
2021,Wolverhampton 002,E02002150,5792,4875,593,146,104,74
2021,Wolverhampton 003,E02002151,5556,4769,462,167,107,51
2021,Wolverhampton 004,E02002152,6273,5511,463,167,74,58
2021,Wolverhampton 005,E02002153,7483,7125,234,52,48,24
2021,Wolverhampton 006,E02002154,7412,5910,883,286,208,125
2021,Wolverhampton 007,E02002155,6515,5297,698,225,167,128
2021,Wolverhampton 008,E02002156,8302,7181,697,173,128,123
2021,Wolverhampton 009,E02002157,7825,6816,685,122,105,97
2021,Wolverhampton 010,E02002158,7523,6711,520,122,111,59
2021,Wolverhampton 011,E02002159,6178,4198,977,375,383,245
2021,Wolverhampton 012,E02002160,7579,6260,787,201,172,159
2021,Wolverhampton 013,E02002161,7124,4258,1543,488,509,326
2021,Wolverhampton 014,E02002162,7770,6716,833,82,64,75
2021,Wolverhampton 015,E02002163,11875,7554,2203,846,674,598
2021,Wolverhampton 016,E02002164,6743,3282,1517,655,656,633
2021,Wolverhampton 017,E02002165,7893,5215,1392,470,441,375
2021,Wolverhampton 018,E02002166,9408,7459,1074,386,304,185
2021,Wolverhampton 019,E02002167,6642,5959,520,62,60,41
2021,Wolverhampton 020,E02002168,11532,6570,2319,863,917,863
2021,Wolverhampton 021,E02002169,8810,7458,1045,128,98,81
2021,Wolverhampton 022,E02002170,6315,5142,638,240,179,116
2021,Wolverhampton 023,E02002171,7725,6246,886,269,217,107
2021,Wolverhampton 026,E02002174,7640,6281,1001,154,109,95
2021,Wolverhampton 027,E02002175,7793,5768,1023,373,375,254
2021,Wolverhampton 028,E02002176,7841,7043,551,118,71,58
2021,Wolverhampton 029,E02002177,11505,7840,1808,762,674,421
2021,Wolverhampton 030,E02002178,8142,5362,1898,282,365,235
2021,Wolverhampton 031,E02002179,6568,5792,641,57,35,43
2021,Wolverhampton 032,E02002180,6488,5239,717,236,178,118
2021,Wolverhampton 033,E02002181,8435,7242,666,242,187,98
2021,Wolverhampton 034,E02002182,6586,5595,702,135,78,76
2021,Wolverhampton 035,E02006894,14363,7571,3293,1423,1170,906
