date,geography,geography code,Length of residence in the UK: Total: All usual residents; measures: Value,Length of residence in the UK: Born in the UK; measures: Value,Length of residence in the UK: 10 years or more; measures: Value,"Length of residence in the UK: 5 years or more, but less than 10 years; measures: Value","Length of residence in the UK: 2 years or more, but less than 5 years; measures: Value",Length of residence in the UK: Less than 2 years; measures: Value
2021,Manchester 030D,E01005181,2224,1501,513,97,61,52
2021,Manchester 030E,E01005182,1619,1047,390,89,46,47
2021,Manchester 030F,E01005183,1792,1231,419,82,49,11
2021,Manchester 031A,E01005219,2276,1380,405,154,159,178
2021,Manchester 031B,E01005220,2137,1329,336,230,138,104
2021,Manchester 031C,E01005221,2557,1448,506,244,204,155
2021,Manchester 031D,E01005222,2164,1443,297,174,144,106
2021,Manchester 032A,E01005184,2294,1549,320,147,125,153
2021,Manchester 032B,E01005185,3260,2761,171,69,75,184
2021,Manchester 032C,E01005271,1985,1537,160,86,108,94
2021,Manchester 032F,E01034128,3735,2733,550,130,111,211
