date,geography,geography code,Sex: All persons; measures: Value,Sex: Female; measures: Value,Sex: Male; measures: Value
2021,Tameside 011F,E01006007,0,0,0
2021,Tameside 012A,E01005998,5,1,4
2021,Tameside 012B,E01006001,0,0,0
2021,Tameside 012C,E01006003,1,0,1
2021,Tameside 012D,E01006006,0,0,0
2021,Tameside 013A,E01005948,8,4,4
2021,Tameside 013B,E01005950,2,1,1
2021,Tameside 013C,E01005951,7,3,4
2021,Tameside 013E,E01005953,10,5,5
2021,Tameside 013F,E01033949,6,3,3
2021,Tameside 013G,E01033950,3,1,2
2021,Tameside 014A,E01005961,4,0,4
2021,Tameside 014B,E01005962,0,0,0
2021,Tameside 014C,E01005968,0,0,0
2021,Tameside 014D,E01005969,1,0,1
2021,Tameside 015A,E01006022,1,1,0
2021,Tameside 015B,E01006023,9,3,6
2021,Tameside 015C,E01006070,3,0,3
2021,Tameside 015D,E01006071,0,0,0
2021,Tameside 015E,E01006072,0,0,0
2021,Tameside 016A,E01006009,2,1,1
2021,Tameside 016B,E01006017,0,0,0
2021,Tameside 016C,E01006018,0,0,0
2021,Tameside 016D,E01006021,0,0,0
2021,Tameside 017A,E01006008,0,0,0
2021,Tameside 017B,E01006010,0,0,0
2021,Tameside 017C,E01006012,1,1,0
2021,Tameside 017D,E01006015,0,0,0
2021,Tameside 017E,E01006016,3,3,0
2021,Tameside 018A,E01006011,3,3,0
2021,Tameside 018B,E01006013,0,0,0
2021,Tameside 018C,E01006014,0,0,0
2021,Tameside 018D,E01006019,0,0,0
2021,Tameside 018E,E01006020,0,0,0
2021,Tameside 019A,E01005963,0,0,0
2021,Tameside 019B,E01005964,7,3,4
2021,Tameside 019C,E01005965,0,0,0
2021,Tameside 019D,E01005966,0,0,0
2021,Tameside 019E,E01005967,2,1,1
2021,Tameside 020A,E01006031,0,0,0
2021,Tameside 020B,E01006032,0,0,0
2021,Tameside 020C,E01006033,4,2,2
2021,Tameside 020D,E01006034,1,1,0
2021,Tameside 020E,E01006035,0,0,0
2021,Tameside 020F,E01006036,2,1,1
2021,Tameside 021A,E01005970,4,4,0
2021,Tameside 021B,E01005972,7,3,4
2021,Tameside 021C,E01005974,1,0,1
2021,Tameside 021D,E01005975,1,0,1
2021,Tameside 022A,E01006024,0,0,0
2021,Tameside 022B,E01006026,0,0,0
2021,Tameside 022C,E01006037,0,0,0
2021,Tameside 022D,E01006038,0,0,0
2021,Tameside 023A,E01006047,1,0,1
2021,Tameside 023B,E01006048,0,0,0
2021,Tameside 023C,E01006049,1,0,1
2021,Tameside 023D,E01006051,1,0,1
2021,Tameside 024A,E01005985,0,0,0
2021,Tameside 024B,E01005987,0,0,0
2021,Tameside 024C,E01005988,1,1,0
2021,Tameside 024D,E01005990,0,0,0
2021,Tameside 024E,E01005991,0,0,0
2021,Tameside 025A,E01005971,0,0,0
2021,Tameside 025B,E01005986,2,0,2
2021,Tameside 025C,E01005989,1,1,0
2021,Tameside 025D,E01005992,0,0,0
2021,Tameside 026A,E01005973,0,0,0
2021,Tameside 026B,E01005976,0,0,0
2021,Tameside 026C,E01005977,0,0,0
2021,Tameside 026D,E01005978,1,0,1
2021,Tameside 027A,E01006025,0,0,0
2021,Tameside 027B,E01006027,1,0,1
2021,Tameside 027C,E01006050,0,0,0
2021,Tameside 027D,E01006052,1,0,1
2021,Tameside 028A,E01006028,1,1,0
2021,Tameside 028B,E01006029,3,1,2
2021,Tameside 028C,E01006030,1,1,0
2021,Tameside 028D,E01006039,4,2,2
2021,Tameside 028E,E01006040,14,9,5
2021,Tameside 028F,E01006041,1,1,0
2021,Tameside 029A,E01005979,0,0,0
2021,Tameside 029B,E01005980,0,0,0
2021,Tameside 029C,E01005981,0,0,0
2021,Tameside 029D,E01005982,0,0,0
2021,Tameside 029E,E01005983,0,0,0
2021,Tameside 029F,E01005984,3,3,0
2021,Tameside 030A,E01006042,1,0,1
2021,Tameside 030B,E01006043,0,0,0
2021,Tameside 030C,E01006044,1,1,0
2021,Tameside 030D,E01006045,0,0,0
2021,Tameside 030E,E01006046,0,0,0
2021,Trafford 001A,E01006109,2,0,2
2021,Trafford 001B,E01006110,8,2,6
2021,Trafford 001C,E01006111,2,1,1
2021,Trafford 001D,E01006112,5,4,1
2021,Trafford 001F,E01006188,3,0,3
2021,Trafford 001G,E01034000,9,3,6
2021,Trafford 001H,E01034001,9,5,4
2021,Trafford 002A,E01006116,1,0,1
2021,Trafford 002B,E01006117,1,1,0
2021,Trafford 002C,E01006118,0,0,0
2021,Trafford 002D,E01006119,0,0,0
2021,Trafford 002E,E01006121,0,0,0
2021,Trafford 003A,E01006141,2,2,0
2021,Trafford 003B,E01006186,7,2,5
2021,Trafford 003C,E01006187,3,2,1
2021,Trafford 003D,E01006189,3,3,0
2021,Trafford 004A,E01006113,3,1,2
2021,Trafford 004B,E01006114,2,1,1
2021,Trafford 004C,E01006115,1,0,1
2021,Trafford 004D,E01006145,6,3,3
2021,Trafford 004E,E01006146,3,2,1
2021,Trafford 005A,E01006122,1,1,0
2021,Trafford 005B,E01006123,0,0,0
2021,Trafford 005C,E01006124,1,1,0
2021,Trafford 005D,E01006128,0,0,0
2021,Trafford 005E,E01006131,0,0,0
2021,Trafford 006A,E01006155,1,0,1
2021,Trafford 006B,E01006157,3,3,0
2021,Trafford 006C,E01006159,0,0,0
2021,Trafford 006D,E01006182,3,2,1
2021,Trafford 006E,E01006183,2,1,1
2021,Trafford 007A,E01006125,0,0,0
2021,Trafford 007B,E01006126,0,0,0
2021,Trafford 007C,E01006127,0,0,0
2021,Trafford 007D,E01006130,1,1,0
2021,Trafford 007E,E01006132,2,0,2
2021,Trafford 008A,E01006156,0,0,0
2021,Trafford 008B,E01006158,3,0,3
2021,Trafford 008C,E01006179,1,0,1
2021,Trafford 008D,E01006184,0,0,0
2021,Trafford 009A,E01006198,0,0,0
2021,Trafford 009B,E01006199,0,0,0
2021,Trafford 009C,E01006200,0,0,0
2021,Trafford 009D,E01006201,0,0,0
2021,Trafford 009E,E01006202,3,2,1
2021,Trafford 010A,E01006120,0,0,0
2021,Trafford 010B,E01006129,0,0,0
2021,Trafford 010C,E01006133,0,0,0
2021,Trafford 010D,E01006197,0,0,0
2021,Trafford 010E,E01006203,0,0,0
2021,Trafford 011A,E01006142,2,1,1
2021,Trafford 011B,E01006143,0,0,0
2021,Trafford 011C,E01006144,0,0,0
2021,Trafford 011D,E01006180,3,3,0
2021,Trafford 011E,E01006181,0,0,0
2021,Trafford 012A,E01006147,0,0,0
2021,Trafford 012B,E01006149,0,0,0
2021,Trafford 012C,E01006150,4,3,1
2021,Trafford 012D,E01006154,0,0,0
2021,Trafford 012E,E01006165,9,5,4
2021,Trafford 013A,E01006166,6,4,2
2021,Trafford 013B,E01006169,1,1,0
2021,Trafford 013C,E01006170,1,1,0
2021,Trafford 013D,E01006171,1,0,1
2021,Trafford 014A,E01006098,3,3,0
2021,Trafford 014B,E01006099,1,1,0
2021,Trafford 014C,E01006164,0,0,0
2021,Trafford 014D,E01006174,0,0,0
2021,Trafford 014E,E01006178,5,2,3
2021,Trafford 015A,E01006097,0,0,0
2021,Trafford 015B,E01006160,13,6,7
2021,Trafford 015C,E01006161,3,3,0
2021,Trafford 015D,E01006162,1,0,1
2021,Trafford 015E,E01006163,4,3,1
2021,Trafford 016A,E01006148,0,0,0
2021,Trafford 016B,E01006151,0,0,0
2021,Trafford 016C,E01006152,3,0,3
2021,Trafford 016D,E01006153,3,2,1
2021,Trafford 016E,E01006172,1,0,1
2021,Trafford 017A,E01006104,0,0,0
2021,Trafford 017B,E01006105,0,0,0
2021,Trafford 017C,E01006106,0,0,0
2021,Trafford 017D,E01006107,3,3,0
2021,Trafford 017E,E01006108,0,0,0
2021,Trafford 018A,E01006102,4,3,1
2021,Trafford 018B,E01006173,2,1,1
2021,Trafford 018C,E01006175,2,1,1
2021,Trafford 018D,E01006176,3,1,2
2021,Trafford 018E,E01006177,5,2,3
2021,Trafford 019A,E01006091,14,5,9
2021,Trafford 019B,E01006092,4,2,2
2021,Trafford 019C,E01006095,0,0,0
2021,Trafford 019D,E01006167,1,0,1
2021,Trafford 019E,E01006168,0,0,0
2021,Trafford 020A,E01006090,2,0,2
2021,Trafford 020B,E01006094,1,1,0
2021,Trafford 020C,E01006096,0,0,0
2021,Trafford 020D,E01006100,1,1,0
2021,Trafford 020E,E01006103,2,0,2
2021,Trafford 021A,E01006101,1,0,1
2021,Trafford 021B,E01006190,1,1,0
2021,Trafford 021C,E01006195,0,0,0
2021,Trafford 021D,E01006196,1,1,0
2021,Trafford 021E,E01006210,0,0,0
2021,Trafford 022A,E01006204,1,1,0
2021,Trafford 022B,E01006206,4,2,2
2021,Trafford 022C,E01006207,4,3,1
2021,Trafford 022D,E01006208,4,2,2
2021,Trafford 022E,E01006211,5,2,3
2021,Trafford 023A,E01006093,0,0,0
2021,Trafford 023B,E01006191,4,2,2
2021,Trafford 023C,E01006192,2,1,1
2021,Trafford 023D,E01006205,3,2,1
2021,Trafford 023E,E01006209,2,1,1
2021,Trafford 024A,E01006078,5,2,3
2021,Trafford 024B,E01006080,2,0,2
2021,Trafford 024C,E01006089,7,4,3
2021,Trafford 024D,E01006193,4,1,3
2021,Trafford 024E,E01006194,7,2,5
2021,Trafford 025A,E01006074,0,0,0
2021,Trafford 025B,E01006075,13,7,6
2021,Trafford 025C,E01006076,5,3,2
2021,Trafford 025D,E01006079,9,4,5
2021,Trafford 025E,E01006087,5,2,3
2021,Trafford 026A,E01006083,1,1,0
2021,Trafford 026B,E01006084,3,3,0
2021,Trafford 026C,E01006088,1,1,0
2021,Trafford 026D,E01006139,2,2,0
2021,Trafford 026E,E01006140,1,0,1
2021,Trafford 027A,E01006077,0,0,0
2021,Trafford 027B,E01006081,0,0,0
2021,Trafford 027C,E01006082,0,0,0
2021,Trafford 027D,E01006085,3,3,0
2021,Trafford 027E,E01006086,3,3,0
2021,Trafford 028A,E01006134,0,0,0
2021,Trafford 028B,E01006135,4,2,2
2021,Trafford 028C,E01006136,2,2,0
2021,Trafford 028D,E01006137,0,0,0
2021,Trafford 028E,E01006138,8,5,3
2021,Wigan 001A,E01006315,0,0,0
2021,Wigan 001B,E01006316,0,0,0
2021,Wigan 001C,E01006317,2,1,1
2021,Wigan 001D,E01006319,0,0,0
2021,Wigan 002A,E01006229,0,0,0
2021,Wigan 002B,E01006230,1,1,0
2021,Wigan 002C,E01006233,0,0,0
2021,Wigan 002D,E01006237,0,0,0
2021,Wigan 002E,E01006238,4,3,1
2021,Wigan 003A,E01006259,0,0,0
2021,Wigan 003B,E01006312,2,0,2
2021,Wigan 003C,E01006313,0,0,0
2021,Wigan 003D,E01006314,0,0,0
2021,Wigan 003E,E01006318,0,0,0
2021,Wigan 003F,E01006320,0,0,0
2021,Wigan 003G,E01006321,0,0,0
2021,Wigan 004A,E01006231,0,0,0
2021,Wigan 004B,E01006232,0,0,0
2021,Wigan 004C,E01006234,0,0,0
2021,Wigan 004D,E01006235,0,0,0
2021,Wigan 005A,E01006253,2,2,0
2021,Wigan 005B,E01006254,0,0,0
2021,Wigan 005C,E01006255,2,2,0
2021,Wigan 005D,E01006256,1,1,0
2021,Wigan 005E,E01006260,0,0,0
2021,Wigan 006A,E01006370,5,3,2
2021,Wigan 006B,E01006372,0,0,0
2021,Wigan 006C,E01006373,0,0,0
2021,Wigan 006D,E01006374,1,1,0
2021,Wigan 006E,E01006390,1,1,0
2021,Wigan 007A,E01006236,0,0,0
2021,Wigan 007B,E01006388,0,0,0
2021,Wigan 007C,E01006389,0,0,0
2021,Wigan 007D,E01006391,0,0,0
2021,Wigan 008A,E01006257,0,0,0
2021,Wigan 008B,E01006258,0,0,0
2021,Wigan 008C,E01006369,2,1,1
2021,Wigan 008D,E01006371,2,2,0
2021,Wigan 008E,E01006375,3,1,2
2021,Wigan 009A,E01006306,3,2,1
2021,Wigan 009B,E01006307,1,0,1
2021,Wigan 009C,E01006386,2,1,1
2021,Wigan 009D,E01006387,3,3,0
2021,Wigan 009E,E01006392,3,2,1
2021,Wigan 010A,E01006350,0,0,0
2021,Wigan 010B,E01006351,6,3,3
2021,Wigan 010C,E01006357,1,1,0
2021,Wigan 010D,E01006360,0,0,0
2021,Wigan 010E,E01006361,4,1,3
2021,Wigan 011A,E01006356,0,0,0
2021,Wigan 011B,E01006396,0,0,0
2021,Wigan 011C,E01006397,0,0,0
2021,Wigan 011D,E01006398,0,0,0
2021,Wigan 011E,E01006399,0,0,0
2021,Wigan 012A,E01006305,0,0,0
2021,Wigan 012B,E01006308,2,2,0
2021,Wigan 012C,E01006309,1,0,1
2021,Wigan 012D,E01006310,0,0,0
2021,Wigan 012E,E01006311,2,1,1
2021,Wigan 013A,E01006269,0,0,0
2021,Wigan 013B,E01006271,0,0,0
2021,Wigan 013C,E01006272,1,1,0
2021,Wigan 013D,E01006273,0,0,0
2021,Wigan 013E,E01006276,1,0,1
2021,Wigan 014A,E01006353,0,0,0
2021,Wigan 014B,E01006354,0,0,0
2021,Wigan 014C,E01006355,0,0,0
2021,Wigan 014D,E01006358,0,0,0
2021,Wigan 014E,E01006359,0,0,0
2021,Wigan 015A,E01006349,3,2,1
2021,Wigan 015B,E01006352,1,1,0
2021,Wigan 015C,E01006404,2,1,1
2021,Wigan 015D,E01006405,0,0,0
2021,Wigan 015E,E01006411,1,1,0
2021,Wigan 016A,E01006270,1,1,0
2021,Wigan 016B,E01006274,0,0,0
2021,Wigan 016C,E01006275,0,0,0
2021,Wigan 016D,E01006277,0,0,0
2021,Wigan 016E,E01006286,0,0,0
2021,Wigan 017A,E01006239,0,0,0
2021,Wigan 017B,E01006240,0,0,0
2021,Wigan 017C,E01006241,6,4,2
2021,Wigan 017D,E01006287,0,0,0
2021,Wigan 017E,E01006289,1,0,1
2021,Wigan 018A,E01006362,0,0,0
2021,Wigan 018B,E01006363,0,0,0
2021,Wigan 018C,E01006364,0,0,0
2021,Wigan 018D,E01006365,0,0,0
2021,Wigan 018E,E01006366,0,0,0
2021,Wigan 018F,E01006367,0,0,0
2021,Wigan 018G,E01006368,0,0,0
2021,Wigan 019A,E01006278,0,0,0
2021,Wigan 019B,E01006279,0,0,0
2021,Wigan 019C,E01006280,0,0,0
2021,Wigan 019D,E01006281,1,0,1
2021,Wigan 019E,E01006285,1,0,1
2021,Wigan 020A,E01006406,3,1,2
2021,Wigan 020B,E01006407,0,0,0
2021,Wigan 020C,E01006408,0,0,0
2021,Wigan 020D,E01006409,0,0,0
2021,Wigan 020E,E01006410,0,0,0
2021,Wigan 021A,E01006393,0,0,0
2021,Wigan 021B,E01006394,0,0,0
2021,Wigan 021C,E01006395,0,0,0
2021,Wigan 021D,E01006400,0,0,0
2021,Wigan 021E,E01006401,0,0,0
2021,Wigan 021F,E01006402,1,1,0
2021,Wigan 021G,E01006403,0,0,0
2021,Wigan 022A,E01006290,3,1,2
2021,Wigan 022B,E01006291,1,1,0
2021,Wigan 022C,E01006292,0,0,0
2021,Wigan 022D,E01006293,4,1,3
2021,Wigan 023A,E01006242,5,2,3
2021,Wigan 023B,E01006243,1,1,0
2021,Wigan 023C,E01006244,1,0,1
2021,Wigan 023D,E01006245,0,0,0
2021,Wigan 024A,E01006213,0,0,0
2021,Wigan 024B,E01006215,0,0,0
2021,Wigan 024C,E01006217,3,1,2
2021,Wigan 024D,E01006218,3,3,0
2021,Wigan 024E,E01006219,0,0,0
2021,Wigan 025A,E01006288,0,0,0
2021,Wigan 025B,E01006294,1,1,0
2021,Wigan 025C,E01006295,4,0,4
2021,Wigan 025D,E01006377,0,0,0
2021,Wigan 025E,E01006378,0,0,0
2021,Wigan 026A,E01006212,0,0,0
2021,Wigan 026B,E01006214,0,0,0
2021,Wigan 026C,E01006216,0,0,0
2021,Wigan 026D,E01006322,0,0,0
2021,Wigan 026E,E01006329,0,0,0
2021,Wigan 027A,E01006282,0,0,0
2021,Wigan 027B,E01006283,1,1,0
2021,Wigan 027C,E01006284,0,0,0
2021,Wigan 027D,E01006336,0,0,0
2021,Wigan 027E,E01006337,1,1,0
2021,Wigan 028A,E01006376,0,0,0
2021,Wigan 028B,E01006381,0,0,0
2021,Wigan 028C,E01006382,0,0,0
2021,Wigan 028D,E01006383,0,0,0
2021,Wigan 028E,E01006384,0,0,0
2021,Wigan 029A,E01006250,0,0,0
2021,Wigan 029B,E01006251,0,0,0
2021,Wigan 029C,E01006379,0,0,0
2021,Wigan 029D,E01006380,3,1,2
2021,Wigan 029E,E01006385,0,0,0
2021,Wigan 030A,E01006328,2,1,1
2021,Wigan 030B,E01006333,4,3,1
2021,Wigan 030C,E01006334,4,2,2
2021,Wigan 030D,E01006338,2,1,1
2021,Wigan 031A,E01006248,0,0,0
2021,Wigan 031B,E01006249,0,0,0
2021,Wigan 031C,E01006330,0,0,0
2021,Wigan 031D,E01006331,0,0,0
2021,Wigan 031E,E01006332,0,0,0
2021,Wigan 032A,E01006262,1,0,1
2021,Wigan 032B,E01006263,0,0,0
2021,Wigan 032C,E01006266,1,0,1
2021,Wigan 032D,E01006267,0,0,0
2021,Wigan 032E,E01006268,0,0,0
2021,Wigan 033A,E01006323,2,1,1
2021,Wigan 033B,E01006324,1,1,0
2021,Wigan 033C,E01006325,1,0,1
2021,Wigan 033D,E01006326,0,0,0
2021,Wigan 033E,E01006327,1,1,0
2021,Wigan 034A,E01006246,0,0,0
2021,Wigan 034B,E01006247,0,0,0
2021,Wigan 034C,E01006252,0,0,0
2021,Wigan 034D,E01006297,0,0,0
2021,Wigan 034E,E01006335,1,1,0
2021,Wigan 035A,E01006220,6,4,2
2021,Wigan 035B,E01006221,2,0,2
2021,Wigan 035C,E01006222,0,0,0
2021,Wigan 035D,E01006224,0,0,0
2021,Wigan 035E,E01006226,0,0,0
2021,Wigan 036A,E01006223,0,0,0
2021,Wigan 036B,E01006225,1,1,0
2021,Wigan 036C,E01006261,0,0,0
2021,Wigan 036D,E01006264,0,0,0
2021,Wigan 036E,E01006265,2,1,1
2021,Wigan 037A,E01006296,0,0,0
2021,Wigan 037B,E01006298,0,0,0
2021,Wigan 037C,E01006299,0,0,0
2021,Wigan 037D,E01006300,0,0,0
2021,Wigan 037E,E01006301,0,0,0
2021,Wigan 038A,E01006227,0,0,0
2021,Wigan 038B,E01006228,0,0,0
2021,Wigan 038C,E01006342,1,0,1
2021,Wigan 038D,E01006344,0,0,0
2021,Wigan 038E,E01006346,3,2,1
2021,Wigan 039A,E01006339,0,0,0
2021,Wigan 039B,E01006340,0,0,0
2021,Wigan 039C,E01006343,0,0,0
2021,Wigan 039D,E01006345,1,1,0
2021,Wigan 039E,E01006348,1,1,0
2021,Wigan 040A,E01006302,5,2,3
2021,Wigan 040B,E01006303,0,0,0
2021,Wigan 040C,E01006304,0,0,0
2021,Wigan 040D,E01006341,0,0,0
2021,Wigan 040E,E01006347,0,0,0
2021,Birmingham 001A,E01009417,2,2,0
2021,Birmingham 001B,E01009418,0,0,0
2021,Birmingham 001C,E01009419,0,0,0
2021,Birmingham 001D,E01009433,0,0,0
2021,Birmingham 002A,E01009415,1,0,1
2021,Birmingham 002B,E01009422,2,2,0
2021,Birmingham 002C,E01009423,0,0,0
2021,Birmingham 002D,E01009425,1,1,0
2021,Birmingham 003A,E01009416,9,4,5
2021,Birmingham 003B,E01009420,0,0,0
2021,Birmingham 003C,E01009426,0,0,0
2021,Birmingham 003D,E01009429,0,0,0
2021,Birmingham 003E,E01009431,3,3,0
2021,Birmingham 004A,E01009421,0,0,0
2021,Birmingham 004B,E01009424,4,2,2
2021,Birmingham 004C,E01009427,1,0,1
2021,Birmingham 004D,E01009428,3,2,1
2021,Birmingham 004E,E01009430,0,0,0
2021,Birmingham 004F,E01009468,0,0,0
2021,Birmingham 005A,E01009445,0,0,0
2021,Birmingham 005B,E01009446,1,0,1
2021,Birmingham 005C,E01009447,1,1,0
2021,Birmingham 005D,E01009448,2,2,0
2021,Birmingham 005E,E01009452,0,0,0
2021,Birmingham 005F,E01009455,5,3,2
2021,Birmingham 006A,E01009432,1,0,1
2021,Birmingham 006B,E01009435,0,0,0
2021,Birmingham 006C,E01009437,0,0,0
2021,Birmingham 006D,E01009444,0,0,0
2021,Birmingham 006E,E01009454,0,0,0
2021,Birmingham 007A,E01009221,1,1,0
2021,Birmingham 007B,E01009464,4,0,4
2021,Birmingham 007C,E01009465,1,1,0
2021,Birmingham 007D,E01009467,2,2,0
2021,Birmingham 008A,E01009220,0,0,0
2021,Birmingham 008B,E01009222,3,2,1
2021,Birmingham 008C,E01009224,1,1,0
2021,Birmingham 008D,E01009233,0,0,0
2021,Birmingham 009A,E01009449,6,3,3
2021,Birmingham 009B,E01009451,0,0,0
2021,Birmingham 009C,E01009453,0,0,0
2021,Birmingham 009D,E01009466,4,3,1
2021,Birmingham 009E,E01009471,1,1,0
2021,Birmingham 010A,E01009135,6,4,2
2021,Birmingham 010B,E01009469,2,0,2
2021,Birmingham 010C,E01009470,0,0,0
2021,Birmingham 010D,E01009472,0,0,0
2021,Birmingham 010E,E01009473,5,2,3
2021,Birmingham 010F,E01009474,1,1,0
2021,Birmingham 011A,E01009127,1,1,0
2021,Birmingham 011B,E01009128,1,0,1
2021,Birmingham 011C,E01009130,4,3,1
2021,Birmingham 011D,E01009131,3,2,1
2021,Birmingham 011E,E01009133,0,0,0
2021,Birmingham 011F,E01009134,2,1,1
2021,Birmingham 011G,E01009137,12,7,5
2021,Birmingham 012A,E01009434,0,0,0
2021,Birmingham 012B,E01009436,3,1,2
2021,Birmingham 012C,E01009438,0,0,0
2021,Birmingham 012D,E01009440,2,1,1
2021,Birmingham 012E,E01009450,2,2,0
2021,Birmingham 013A,E01009223,0,0,0
2021,Birmingham 013B,E01009225,3,1,2
2021,Birmingham 013C,E01009227,1,1,0
2021,Birmingham 013D,E01009228,1,0,1
2021,Birmingham 014B,E01009122,4,2,2
2021,Birmingham 014C,E01009129,1,0,1
2021,Birmingham 014D,E01009132,0,0,0
2021,Birmingham 014E,E01009136,1,1,0
2021,Birmingham 014F,E01034913,0,0,0
2021,Birmingham 014G,E01034914,1,0,1
2021,Birmingham 015A,E01009457,0,0,0
2021,Birmingham 015B,E01009459,0,0,0
2021,Birmingham 015C,E01009461,1,0,1
2021,Birmingham 015D,E01009463,0,0,0
2021,Birmingham 016A,E01009235,2,2,0
2021,Birmingham 016B,E01009243,2,1,1
2021,Birmingham 016C,E01009245,1,0,1
2021,Birmingham 016D,E01009246,1,1,0
2021,Birmingham 016E,E01009247,5,2,3
2021,Birmingham 017A,E01009226,0,0,0
2021,Birmingham 017B,E01009229,1,1,0
2021,Birmingham 017C,E01009230,3,2,1
2021,Birmingham 017D,E01009231,1,1,0
2021,Birmingham 018A,E01009001,2,0,2
2021,Birmingham 018B,E01009003,2,2,0
2021,Birmingham 018C,E01009456,0,0,0
2021,Birmingham 018D,E01009458,0,0,0
2021,Birmingham 018E,E01009460,1,1,0
2021,Birmingham 018F,E01009462,1,0,1
2021,Birmingham 019A,E01009234,3,1,2
2021,Birmingham 019B,E01009236,6,3,3
2021,Birmingham 019C,E01009244,4,2,2
2021,Birmingham 019D,E01009248,5,4,1
2021,Birmingham 020A,E01009403,1,0,1
2021,Birmingham 020B,E01009404,0,0,0
2021,Birmingham 020C,E01009405,4,2,2
2021,Birmingham 020D,E01009406,4,1,3
2021,Birmingham 020E,E01009407,2,0,2
2021,Birmingham 021A,E01009439,0,0,0
2021,Birmingham 021B,E01009441,1,1,0
2021,Birmingham 021C,E01009442,0,0,0
2021,Birmingham 021D,E01009443,0,0,0
2021,Birmingham 022A,E01009123,0,0,0
2021,Birmingham 022B,E01009124,10,6,4
2021,Birmingham 022C,E01009125,0,0,0
2021,Birmingham 022D,E01009232,0,0,0
2021,Birmingham 023A,E01009002,4,3,1
2021,Birmingham 023C,E01009006,1,0,1
2021,Birmingham 023D,E01009007,9,4,5
2021,Birmingham 023G,E01034915,3,2,1
2021,Birmingham 023H,E01034916,2,1,1
2021,Birmingham 024A,E01009237,6,3,3
2021,Birmingham 024B,E01009238,4,3,1
2021,Birmingham 024C,E01009240,0,0,0
2021,Birmingham 024D,E01009241,0,0,0
2021,Birmingham 024E,E01009242,4,2,2
2021,Birmingham 025A,E01009005,0,0,0
2021,Birmingham 025B,E01009009,3,1,2
2021,Birmingham 025C,E01009098,0,0,0
2021,Birmingham 025D,E01009100,2,0,2
2021,Birmingham 025E,E01009105,0,0,0
2021,Birmingham 026A,E01009126,2,1,1
2021,Birmingham 026B,E01009408,2,1,1
2021,Birmingham 026C,E01009409,3,2,1
2021,Birmingham 026D,E01009410,7,1,6
2021,Birmingham 029A,E01009096,1,1,0
2021,Birmingham 029B,E01009097,0,0,0
2021,Birmingham 029C,E01009099,3,1,2
2021,Birmingham 029D,E01009101,0,0,0
2021,Birmingham 029E,E01009103,1,1,0
2021,Birmingham 029F,E01009106,3,2,1
2021,Birmingham 030A,E01008915,13,7,6
2021,Birmingham 030B,E01009411,2,1,1
2021,Birmingham 030C,E01009412,2,2,0
2021,Birmingham 030D,E01009413,5,4,1
2021,Birmingham 030E,E01009414,2,0,2
2021,Birmingham 031A,E01008998,11,7,4
2021,Birmingham 031B,E01008999,1,0,1
2021,Birmingham 031C,E01009000,3,2,1
2021,Birmingham 031D,E01009013,4,3,1
2021,Birmingham 031E,E01009400,3,1,2
2021,Birmingham 031F,E01009401,0,0,0
2021,Birmingham 031H,E01033630,4,3,1
2021,Birmingham 031I,E01033646,3,2,1
2021,Birmingham 032A,E01009049,7,4,3
2021,Birmingham 032B,E01009056,5,1,4
2021,Birmingham 032C,E01009263,4,2,2
2021,Birmingham 032D,E01009264,11,5,6
2021,Birmingham 032E,E01009265,0,0,0
2021,Birmingham 033A,E01009051,23,13,10
2021,Birmingham 033B,E01009053,7,2,5
2021,Birmingham 033C,E01009054,1,1,0
2021,Birmingham 033D,E01009058,14,7,7
2021,Birmingham 033E,E01009061,4,2,2
2021,Birmingham 033F,E01009239,5,1,4
2021,Birmingham 034A,E01009266,8,4,4
2021,Birmingham 034B,E01009269,16,8,8
2021,Birmingham 034C,E01009270,15,8,7
2021,Birmingham 034D,E01009271,11,3,8
2021,Birmingham 034E,E01009273,5,2,3
2021,Birmingham 035A,E01009050,3,1,2
2021,Birmingham 035D,E01009057,7,6,1
2021,Birmingham 035E,E01009059,5,2,3
2021,Birmingham 035F,E01009060,2,0,2
2021,Birmingham 035H,E01034917,6,5,1
2021,Birmingham 035I,E01034918,1,0,1
2021,Birmingham 036A,E01009268,1,1,0
2021,Birmingham 036B,E01009272,4,2,2
2021,Birmingham 036C,E01009274,2,0,2
2021,Birmingham 036D,E01009349,8,2,6
2021,Birmingham 036E,E01009351,15,7,8
2021,Birmingham 036F,E01009354,14,9,5
2021,Birmingham 037A,E01008899,1,0,1
2021,Birmingham 037C,E01008901,3,2,1
2021,Birmingham 037E,E01008916,1,0,1
2021,Birmingham 037G,E01034919,1,0,1
2021,Birmingham 037H,E01034920,0,0,0
2021,Birmingham 039A,E01009275,6,6,0
2021,Birmingham 039B,E01009350,7,4,3
2021,Birmingham 039C,E01009352,5,2,3
2021,Birmingham 039D,E01009353,4,0,4
2021,Birmingham 039E,E01009355,3,0,3
2021,Birmingham 039I,E01034921,12,9,3
2021,Birmingham 039J,E01034922,22,16,6
2021,Birmingham 040A,E01008905,2,0,2
2021,Birmingham 040B,E01008907,9,5,4
2021,Birmingham 040C,E01009047,3,2,1
2021,Birmingham 040D,E01009048,5,2,3
2021,Birmingham 040E,E01009062,17,9,8
2021,Birmingham 041D,E01008909,5,2,3
2021,Birmingham 041H,E01034923,0,0,0
2021,Birmingham 041I,E01034924,0,0,0
2021,Birmingham 041J,E01034925,2,2,0
2021,Birmingham 041K,E01034926,3,2,1
