date,geography,geography code,Passports held: Total; measures: Value,Passports held: Europe; measures: Value,Passports held: Europe: United Kingdom; measures: Value,Passports held: Europe: Ireland; measures: Value,Passports held: Europe: Other Europe; measures: Value,Passports held: Europe: Other Europe: EU Member countries; measures: Value,Passports held: Europe: Other Europe: EU Member countries: France; measures: Value,Passports held: Europe: Other Europe: EU Member countries: Germany; measures: Value,Passports held: Europe: Other Europe: EU Member countries: Italy; measures: Value,Passports held: Europe: Other Europe: EU Member countries: Portugal; measures: Value,Passports held: Europe: Other Europe: EU Member countries: Spain; measures: Value,Passports held: Europe: Other Europe: EU Member countries: Lithuania; measures: Value,Passports held: Europe: Other Europe: EU Member countries: Poland; measures: Value,Passports held: Europe: Other Europe: EU Member countries: Romania; measures: Value,Passports held: Europe: Other Europe: EU Member countries: Other EU countries; measures: Value,Passports held: Europe: Other Europe: Rest of Europe; measures: Value,Passports held: Europe: Other Europe: Rest of Europe: Turkey; measures: Value,Passports held: Europe: Other Europe: Rest of Europe: Other Europe; measures: Value,Passports held: Africa; measures: Value,Passports held: Africa: North Africa; measures: Value,Passports held: Africa: Central and Western Africa; measures: Value,Passports held: Africa: South and Eastern Africa; measures: Value,Passports held: Middle East and Asia; measures: Value,Passports held: Middle East and Asia: Middle East; measures: Value,Passports held: Middle East and Asia: Eastern Asia; measures: Value,Passports held: Middle East and Asia: Southern Asia; measures: Value,Passports held: Middle East and Asia: South-East Asia; measures: Value,Passports held: Middle East and Asia: Central Asia; measures: Value,Passports held: The Americas and the Caribbean; measures: Value,Passports held: The Americas and the Caribbean: North America and the Caribbean; measures: Value,Passports held: The Americas and the Caribbean: Central and South America; measures: Value,"Passports held: Antarctica and Oceania, including Australasia; measures: Value",Passports held: British Overseas Territories; measures: Value,Passports held: No passport held; measures: Value
2021,Manchester 030D,E01005181,2229,1887,1761,24,102,98,5,12,7,15,13,1,12,5,28,4,0,4,37,28,7,2,94,15,7,69,3,0,6,6,0,1,0,204
2021,Manchester 030E,E01005182,1615,1364,1232,22,110,107,17,13,9,5,5,1,4,3,50,3,0,3,14,1,12,1,58,6,10,42,0,0,1,1,0,0,0,178
2021,Manchester 030F,E01005183,1787,1541,1400,32,109,109,7,7,17,5,16,0,14,1,42,0,0,0,7,2,4,1,34,4,4,24,2,0,2,2,0,0,0,203
2021,Manchester 031A,E01005219,2274,1865,1539,40,286,277,5,6,106,15,80,3,16,10,36,9,1,8,35,10,22,3,158,9,4,145,0,0,10,7,3,0,0,206
2021,Manchester 031B,E01005220,2136,1702,1378,37,287,283,2,10,91,26,84,4,13,8,45,4,1,3,14,4,9,1,200,3,2,195,0,0,4,3,1,0,0,216
2021,Manchester 031C,E01005221,2554,2064,1628,43,393,381,11,17,138,23,71,0,37,23,61,12,3,9,30,7,10,13,242,4,3,233,1,1,11,6,5,0,0,207
2021,Manchester 031D,E01005222,2161,1763,1445,58,260,252,6,15,85,22,62,5,19,6,32,8,0,8,21,9,11,1,156,7,0,147,2,0,10,10,0,1,0,210
2021,Manchester 032A,E01005184,2296,2025,1766,40,219,198,10,13,29,8,19,6,20,25,68,21,4,17,23,13,3,7,115,23,8,82,2,0,15,10,5,1,0,117
2021,Manchester 032B,E01005185,3264,3104,2825,52,227,214,26,10,16,6,47,6,26,18,59,13,2,11,15,5,5,5,63,6,6,37,14,0,17,9,8,0,0,65
2021,Manchester 032C,E01005271,1987,1777,1585,45,147,144,6,8,18,9,33,5,16,9,40,3,0,3,10,3,4,3,77,9,3,49,16,0,27,7,20,2,0,94
2021,Manchester 032F,E01034128,3730,3380,3066,68,246,233,12,21,60,6,44,6,18,5,61,13,1,12,22,2,18,2,151,16,3,129,3,0,19,16,3,2,0,156
2021,Manchester 033A,E01005154,1428,1339,1232,27,80,77,5,3,2,12,15,3,11,2,24,3,0,3,1,0,0,1,14,1,3,9,1,0,5,4,1,1,0,68
2021,Manchester 033B,E01005156,1482,1383,1293,40,50,50,0,2,8,10,8,0,4,1,17,0,0,0,4,0,0,4,7,1,1,5,0,0,9,9,0,5,0,74
2021,Manchester 033C,E01005158,1491,1328,1223,24,81,78,5,3,13,3,13,0,9,6,26,3,0,3,8,4,1,3,14,0,4,10,0,0,8,7,1,0,0,133
2021,Manchester 033D,E01005300,1544,1393,1322,24,47,43,3,10,7,4,7,3,0,1,8,4,0,4,19,17,0,2,54,2,1,49,2,0,9,7,2,1,0,68
2021,Manchester 033E,E01005301,1482,1398,1310,29,59,57,8,3,13,1,8,5,3,0,16,2,1,1,0,0,0,0,12,0,0,11,1,0,14,9,5,2,0,56
2021,Manchester 034A,E01005118,1469,1297,1176,47,74,63,1,14,23,0,17,0,0,0,8,11,0,11,12,8,4,0,47,16,0,31,0,0,3,3,0,1,0,109
2021,Manchester 034B,E01005120,1901,1603,1428,43,132,132,13,20,20,0,30,5,18,2,24,0,0,0,11,6,1,4,87,9,3,73,2,0,7,6,1,0,0,193
2021,Manchester 034C,E01005215,2045,1744,1540,53,151,143,8,7,34,8,5,0,15,9,57,8,6,2,29,20,1,8,117,25,4,81,3,4,3,2,1,0,0,152
2021,Manchester 034D,E01005216,1532,1348,1216,46,86,85,2,13,13,13,23,0,6,1,14,1,0,1,7,1,4,2,60,12,3,43,2,0,9,7,2,0,0,108
2021,Manchester 034E,E01005217,2049,1789,1606,56,127,123,10,20,26,3,21,0,9,3,31,4,0,4,8,7,0,1,93,3,10,80,0,0,5,5,0,1,0,153
2021,Manchester 034F,E01005218,1688,1467,1337,33,97,92,7,5,30,5,11,3,9,3,19,5,0,5,9,1,5,3,71,3,1,65,2,0,7,6,1,0,0,134
2021,Manchester 035A,E01005270,1770,1452,1338,22,92,87,4,13,11,0,13,2,11,3,30,5,3,2,19,7,10,2,40,7,3,26,4,0,9,8,1,0,0,250
2021,Manchester 035B,E01005272,1972,1616,1478,29,109,109,10,4,7,7,9,3,21,6,42,0,0,0,17,0,14,3,42,10,4,23,5,0,2,2,0,1,0,294
2021,Manchester 035C,E01005273,1666,1537,1418,28,91,87,11,8,29,2,12,1,5,1,18,4,0,4,12,7,5,0,27,4,3,19,0,1,5,5,0,0,0,85
2021,Manchester 035D,E01005278,1853,1640,1473,26,141,127,4,5,31,7,30,0,18,3,29,14,0,14,14,10,2,2,85,18,2,54,11,0,4,4,0,1,0,109
2021,Manchester 035E,E01005279,2196,1876,1702,35,139,131,0,12,21,2,14,6,25,2,49,8,0,8,27,10,9,8,69,20,8,40,1,0,11,6,5,0,0,213
2021,Manchester 036A,E01005305,1707,1541,1423,44,74,69,5,5,7,0,7,0,12,2,31,5,1,4,11,10,1,0,61,8,10,37,6,0,14,9,5,0,0,80
2021,Manchester 036B,E01005309,2229,2007,1800,53,154,146,10,8,12,13,21,3,19,6,54,8,1,7,22,8,6,8,82,12,12,52,6,0,15,7,8,2,0,101
2021,Manchester 036C,E01005310,1986,1766,1597,50,119,115,14,4,22,5,18,1,12,12,27,4,2,2,21,5,16,0,45,9,1,33,2,0,11,4,7,2,0,141
2021,Manchester 036D,E01005311,1827,1651,1499,34,118,114,8,7,22,12,15,3,16,3,28,4,0,4,8,4,4,0,74,17,4,50,3,0,2,0,2,0,0,92
2021,Manchester 036E,E01005312,1978,1820,1664,36,120,107,5,5,13,3,10,3,19,10,39,13,2,11,4,3,1,0,32,2,2,25,3,0,12,6,6,0,0,110
2021,Manchester 037A,E01005082,1797,1531,1420,19,92,92,5,6,14,16,5,0,20,0,26,0,0,0,22,15,4,3,28,9,5,13,1,0,20,18,2,0,0,196
2021,Manchester 037B,E01005153,1543,1400,1320,31,49,48,2,4,9,5,10,2,2,2,12,1,0,1,4,0,4,0,18,7,3,5,3,0,16,13,3,2,0,103
2021,Manchester 037C,E01005155,1434,1323,1229,36,58,56,13,5,3,2,5,1,17,0,10,2,0,2,2,0,1,1,8,0,0,3,5,0,8,5,3,0,0,93
2021,Manchester 037D,E01005157,1529,1452,1394,24,34,31,1,4,2,1,3,3,4,6,7,3,3,0,0,0,0,0,2,0,0,2,0,0,1,1,0,0,0,74
2021,Manchester 038A,E01005274,1753,1548,1410,37,101,97,7,2,35,5,9,3,8,3,25,4,0,4,18,4,11,3,40,1,5,34,0,0,8,5,3,0,0,139
2021,Manchester 038B,E01005275,1781,1656,1431,50,175,156,4,13,32,12,8,4,22,6,55,19,0,19,7,2,3,2,31,3,4,20,4,0,25,6,19,1,0,61
2021,Manchester 038C,E01005276,1466,1312,1193,35,84,83,16,5,14,5,8,1,9,0,25,1,0,1,14,7,5,2,27,3,6,16,2,0,10,6,4,0,0,103
2021,Manchester 038D,E01005277,1674,1560,1432,33,95,91,7,5,4,10,11,0,12,3,39,4,3,1,12,9,3,0,22,2,3,10,7,0,15,8,7,12,0,53
2021,Manchester 039A,E01005076,1348,1269,1149,28,92,86,3,7,11,3,12,3,6,7,34,6,3,3,2,0,1,1,21,2,7,8,3,1,12,8,4,0,0,44
2021,Manchester 039C,E01005081,1822,1491,1368,16,107,100,3,1,13,1,6,1,33,3,39,7,0,7,16,5,7,4,89,3,1,83,2,0,6,3,3,0,0,220
2021,Manchester 039D,E01005083,1837,1694,1527,30,137,134,19,4,21,8,22,2,8,5,45,3,0,3,19,10,5,4,34,2,9,20,3,0,17,13,4,11,0,62
2021,Manchester 039E,E01033670,1445,1332,1227,35,70,63,3,4,19,4,9,0,1,5,18,7,0,7,23,20,2,1,35,6,8,18,3,0,17,13,4,2,0,36
2021,Manchester 039F,E01033671,1794,1617,1485,49,83,73,6,12,13,0,8,1,6,6,21,10,4,6,12,3,7,2,36,5,10,17,4,0,16,13,3,5,0,108
2021,Manchester 040A,E01005125,1571,1347,1233,25,89,87,9,11,11,3,18,0,15,2,18,2,0,2,14,6,6,2,23,1,2,17,3,0,5,3,2,2,0,180
2021,Manchester 040B,E01005304,1963,1797,1634,43,120,113,4,6,19,4,14,1,15,13,37,7,0,7,18,9,6,3,34,3,1,28,2,0,22,13,9,3,0,89
2021,Manchester 040C,E01005306,1578,1459,1350,53,56,54,2,9,18,2,7,0,1,3,12,2,0,2,3,1,1,1,30,0,10,15,5,0,15,7,8,6,0,65
2021,Manchester 040D,E01005307,1802,1658,1528,52,78,74,19,2,15,2,4,1,12,2,17,4,0,4,10,5,3,2,38,10,4,20,4,0,13,8,5,1,0,82
2021,Manchester 040E,E01005308,1689,1427,1273,33,121,110,2,3,26,4,19,1,21,6,28,11,4,7,20,14,5,1,50,9,4,33,4,0,16,4,12,0,0,176
2021,Manchester 041A,E01005119,1740,1418,1269,71,78,73,2,5,7,9,7,2,8,6,27,5,0,5,19,7,5,7,78,2,0,73,3,0,4,4,0,1,0,220
2021,Manchester 041B,E01005121,1688,1389,1261,25,103,102,6,9,28,5,10,0,9,0,35,1,1,0,15,6,7,2,67,5,2,57,3,0,6,6,0,1,0,210
2021,Manchester 041C,E01005122,1907,1621,1447,44,130,127,2,2,17,0,28,2,11,33,32,3,2,1,8,5,1,2,80,0,0,77,3,0,1,0,1,0,0,197
2021,Manchester 041D,E01005123,1777,1454,1320,33,101,97,4,9,14,7,4,0,11,5,43,4,1,3,19,3,10,6,63,10,11,42,0,0,3,3,0,0,0,238
2021,Manchester 041E,E01005124,1864,1476,1363,25,88,87,5,3,20,9,15,3,9,3,20,1,0,1,13,4,7,2,77,16,6,53,2,0,6,5,1,1,0,291
2021,Manchester 042A,E01005077,1676,1361,1195,22,144,144,4,3,26,3,8,3,27,2,68,0,0,0,19,2,7,10,28,5,0,20,3,0,8,7,1,0,0,260
2021,Manchester 042B,E01005078,1552,1273,1143,23,107,102,4,6,30,4,6,7,13,3,29,5,0,5,15,7,4,4,87,31,30,21,5,0,22,17,5,5,0,150
2021,Manchester 042C,E01005079,1644,1389,1280,30,79,79,4,2,5,4,10,1,34,3,16,0,0,0,17,14,0,3,30,14,1,10,5,0,4,4,0,1,0,203
2021,Manchester 042D,E01005084,2011,1726,1575,57,94,90,5,6,8,1,14,3,31,6,16,4,2,2,21,11,6,4,25,1,4,17,3,0,19,16,3,7,0,213
2021,Manchester 043A,E01005172,1529,1410,1297,33,80,75,4,7,5,4,7,2,16,6,24,5,0,5,11,8,1,2,21,4,4,11,2,0,9,9,0,3,0,75
2021,Manchester 043B,E01005173,1613,1485,1399,26,60,58,5,4,3,2,12,2,3,2,25,2,0,2,7,6,1,0,53,7,8,28,10,0,9,4,5,5,0,54
2021,Manchester 043C,E01005174,1559,1457,1323,51,83,75,17,3,9,9,10,0,6,1,20,8,4,4,4,1,0,3,17,1,5,7,4,0,10,7,3,1,0,70
2021,Manchester 043D,E01005175,1591,1450,1312,55,83,76,3,5,12,7,11,1,6,14,17,7,3,4,3,1,2,0,29,1,17,7,4,0,6,1,5,2,0,101
2021,Manchester 043E,E01005176,1683,1551,1399,36,116,112,11,6,18,6,10,3,33,2,23,4,0,4,6,5,1,0,26,0,11,13,2,0,28,9,19,5,0,67
2021,Manchester 043F,E01005177,1302,1175,1078,39,58,51,8,5,7,1,9,3,5,0,13,7,5,2,5,2,3,0,19,4,11,3,1,0,21,14,7,1,0,81
2021,Manchester 044A,E01005115,1898,1580,1481,12,87,79,0,2,11,3,16,0,25,8,14,8,6,2,31,15,8,8,22,6,2,12,2,0,2,1,1,2,0,261
2021,Manchester 044B,E01005262,1783,1491,1338,17,136,128,2,6,12,2,7,1,59,8,31,8,4,4,13,3,9,1,41,11,11,14,5,0,12,9,3,1,0,225
2021,Manchester 044C,E01005264,1649,1290,1193,7,90,90,3,1,4,4,1,0,55,13,9,0,0,0,25,13,8,4,37,6,3,27,1,0,5,5,0,2,0,290
2021,Manchester 044D,E01005265,1737,1367,1250,19,98,97,1,0,8,0,2,1,52,13,20,1,0,1,2,1,0,1,47,7,10,29,1,0,7,3,4,0,0,314
2021,Manchester 044E,E01005266,2053,1641,1495,8,138,128,5,4,12,11,11,0,58,3,24,10,1,9,13,3,8,2,35,6,3,22,4,0,9,4,5,0,0,355
2021,Manchester 045A,E01005126,2005,1808,1676,48,84,78,2,11,15,0,8,1,13,6,22,6,0,6,15,7,3,5,61,11,6,41,3,0,15,7,8,4,0,102
2021,Manchester 045B,E01005168,1406,1309,1235,40,34,34,1,2,12,2,3,0,8,0,6,0,0,0,3,0,0,3,15,1,7,3,4,0,1,1,0,3,0,75
2021,Manchester 045C,E01005169,1368,1247,1161,46,40,37,1,4,6,1,11,0,0,2,12,3,1,2,3,3,0,0,44,8,12,20,4,0,17,9,8,4,0,53
2021,Manchester 045D,E01005170,1522,1357,1285,23,49,45,8,3,1,2,7,0,6,0,18,4,4,0,16,9,6,1,43,4,9,21,9,0,9,8,1,1,0,96
2021,Manchester 045E,E01005171,1746,1564,1438,44,82,74,3,3,7,11,5,0,4,6,35,8,1,7,9,2,2,5,66,9,14,36,7,0,6,2,4,0,0,101
2021,Manchester 046A,E01005263,1735,1411,1324,16,71,69,11,0,1,2,9,4,28,3,11,2,1,1,11,2,8,1,24,10,2,8,4,0,7,5,2,1,0,281
2021,Manchester 046B,E01005267,1523,1311,1237,25,49,45,2,2,6,0,9,1,10,5,10,4,1,3,3,0,2,1,13,7,2,4,0,0,0,0,0,6,0,190
2021,Manchester 046C,E01005268,2188,1936,1767,25,144,132,3,2,32,9,20,4,31,16,15,12,4,8,11,4,5,2,27,6,6,12,3,0,11,7,4,3,0,200
2021,Manchester 046D,E01005269,1532,1352,1289,11,52,46,3,0,2,7,0,2,7,10,15,6,3,3,6,0,6,0,34,13,2,18,0,1,5,5,0,1,0,134
2021,Manchester 047A,E01005069,1421,1226,1190,4,32,27,1,0,7,3,0,6,7,2,1,5,0,5,6,1,5,0,29,3,4,16,6,0,1,1,0,5,0,154
2021,Manchester 047B,E01005111,1462,1243,1195,3,45,41,1,2,3,3,3,0,10,1,18,4,1,3,5,2,3,0,14,0,4,9,1,0,3,2,1,0,0,197
2021,Manchester 047C,E01005113,1673,1299,1198,12,89,88,1,3,6,11,3,5,24,9,26,1,1,0,10,1,7,2,20,8,1,7,4,0,5,4,1,0,0,339
2021,Manchester 047D,E01005114,1746,1588,1498,16,74,60,9,4,4,2,6,5,21,0,9,14,7,7,3,1,0,2,33,1,10,20,2,0,4,1,3,1,0,117
2021,Manchester 047E,E01005116,2091,1752,1575,12,165,159,6,5,12,5,5,5,78,10,33,6,3,3,20,0,15,5,57,11,4,37,5,0,14,11,3,0,0,248
2021,Manchester 048A,E01005071,1737,1406,1277,11,118,116,0,1,6,7,12,4,46,22,18,2,0,2,17,5,12,0,41,0,8,33,0,0,5,1,4,0,0,268
2021,Manchester 048B,E01005072,1781,1401,1256,5,140,138,1,1,9,13,6,5,51,20,32,2,0,2,16,0,11,5,84,3,2,76,1,2,6,3,3,0,0,274
2021,Manchester 048C,E01005073,1539,1379,1297,17,65,65,0,4,12,10,5,1,16,4,13,0,0,0,8,7,1,0,20,6,5,9,0,0,1,1,0,0,0,131
2021,Manchester 048D,E01005112,1717,1410,1265,11,134,134,2,3,12,7,10,11,61,8,20,0,0,0,9,2,4,3,29,2,3,23,1,0,9,5,4,1,0,259
2021,Manchester 048E,E01005117,2456,1996,1729,18,249,237,0,6,25,14,11,13,116,16,36,12,1,11,30,14,11,5,48,10,4,33,1,0,17,11,6,0,0,365
2021,Manchester 049A,E01005085,1672,1226,1062,2,162,158,2,2,16,5,6,13,71,19,24,4,0,4,24,1,17,6,47,2,1,42,2,0,3,2,1,0,0,372
2021,Manchester 049B,E01005086,1909,1426,1233,35,158,150,0,1,17,9,4,2,78,10,29,8,3,5,27,0,9,18,32,6,2,20,4,0,2,0,2,1,0,421
2021,Manchester 049C,E01005089,1970,1430,1251,16,163,163,7,6,10,9,1,11,78,13,28,0,0,0,22,2,10,10,66,1,3,58,4,0,2,2,0,1,0,449
2021,Manchester 049D,E01005289,1701,1287,1170,14,103,94,6,0,9,7,7,1,44,1,19,9,5,4,21,0,14,7,14,6,2,6,0,0,6,0,6,1,0,372
2021,Manchester 049E,E01005295,2641,2160,1939,23,198,190,7,2,21,8,7,9,73,19,44,8,3,5,33,10,15,8,105,18,1,82,4,0,15,10,5,0,0,328
2021,Manchester 050A,E01005087,2303,1677,1387,23,267,262,2,13,30,4,8,22,115,14,54,5,2,3,46,7,26,13,55,0,4,48,3,0,5,2,3,0,0,520
2021,Manchester 050B,E01005088,1932,1394,1242,5,147,145,0,6,11,28,1,10,49,4,36,2,0,2,34,6,18,10,22,0,0,22,0,0,9,4,5,0,0,473
2021,Manchester 050C,E01005090,1889,1386,1215,25,146,142,0,1,8,2,6,7,78,8,32,4,1,3,21,1,13,7,24,1,2,19,2,0,6,3,3,0,0,452
2021,Manchester 050D,E01005091,2381,1623,1336,18,269,264,0,3,22,5,7,8,144,31,44,5,1,4,59,6,40,13,220,4,7,206,2,1,9,7,2,0,0,470
2021,Manchester 050E,E01005291,1480,1092,982,9,101,101,0,1,24,7,19,1,28,0,21,0,0,0,16,5,10,1,31,1,0,30,0,0,0,0,0,2,0,339
2021,Manchester 051A,E01005068,1688,1328,1196,14,118,118,6,0,0,12,0,4,65,16,15,0,0,0,25,4,15,6,20,1,0,18,1,0,5,3,2,0,0,310
2021,Manchester 051B,E01005070,1845,1357,1239,15,103,99,0,0,28,2,6,8,25,11,19,4,4,0,39,4,32,3,117,12,1,104,0,0,3,3,0,0,0,329
2021,Manchester 051C,E01005074,1623,1309,1174,14,121,118,0,6,23,9,12,5,45,1,17,3,0,3,9,0,7,2,24,5,6,13,0,0,2,2,0,0,0,279
2021,Manchester 051D,E01005075,1551,1294,1190,5,99,98,1,1,3,13,9,5,40,14,12,1,0,1,10,0,6,4,14,2,0,10,2,0,3,3,0,2,0,228
2021,Manchester 051E,E01005319,2321,1829,1562,16,251,246,0,4,27,20,13,19,95,35,33,5,0,5,16,0,10,6,89,5,1,76,7,0,7,2,5,1,0,379
2021,Manchester 052A,E01005290,1687,1301,1183,9,109,109,0,0,29,9,7,1,38,8,17,0,0,0,22,14,3,5,14,0,0,13,1,0,5,3,2,0,0,345
2021,Manchester 052B,E01005292,1522,1182,1091,11,80,78,5,2,9,10,2,9,31,6,4,2,0,2,21,3,14,4,20,0,0,18,2,0,4,3,1,1,0,294
2021,Manchester 052C,E01005293,1173,1021,952,8,61,60,1,1,8,6,4,9,18,5,8,1,0,1,5,0,2,3,10,0,0,10,0,0,8,1,7,0,0,129
2021,Manchester 052D,E01005294,1619,1413,1338,14,61,59,1,2,0,10,9,6,18,0,13,2,0,2,9,2,5,2,29,2,3,23,1,0,7,4,3,0,0,161
2021,Manchester 052E,E01005317,2018,1684,1532,13,139,134,1,5,26,9,10,8,37,18,20,5,2,3,19,10,4,5,27,4,2,21,0,0,3,3,0,0,0,285
2021,Manchester 053A,E01005313,1516,1206,1065,9,132,131,2,6,10,24,4,15,51,12,7,1,0,1,14,6,8,0,21,2,1,12,6,0,1,1,0,1,0,273
2021,Manchester 053B,E01005314,1696,1400,1289,12,99,98,2,1,1,12,1,1,47,14,19,1,1,0,7,1,3,3,17,2,1,9,5,0,2,0,2,0,0,270
2021,Manchester 053C,E01005315,1726,1334,1190,21,123,121,1,3,12,24,3,3,58,7,10,2,1,1,23,0,10,13,28,1,3,23,1,0,3,2,1,0,0,338
2021,Manchester 053D,E01005316,1644,1327,1004,17,306,301,1,3,15,62,9,10,108,50,43,5,0,5,19,5,6,8,49,0,2,45,2,0,13,3,10,0,0,236
2021,Manchester 053E,E01005318,1992,1595,1398,12,185,173,0,5,22,18,18,1,43,31,35,12,0,12,15,0,8,7,43,5,2,36,0,0,8,5,3,4,0,327
2021,Manchester 054A,E01005130,1446,1112,943,17,152,143,6,9,13,38,19,3,10,10,35,9,1,8,54,10,35,9,40,4,10,19,7,0,24,7,17,0,0,216
2021,Manchester 054B,E01033651,1690,1452,1202,18,232,220,12,5,46,22,42,0,25,10,58,12,1,11,21,1,15,5,142,27,25,76,14,0,29,18,11,8,2,36
2021,Manchester 054C,E01033658,1396,1211,896,13,302,292,15,10,73,13,78,5,7,24,67,10,1,9,30,4,19,7,91,17,36,29,9,0,36,19,17,2,0,26
2021,Manchester 054D,E01033664,1855,1510,1214,15,281,273,38,2,48,36,37,13,40,8,51,8,1,7,15,3,10,2,193,91,45,42,15,0,42,33,9,6,0,89
2021,Manchester 054E,E01033667,1491,1297,1055,26,216,206,9,17,50,13,25,5,13,12,62,10,6,4,12,8,1,3,96,41,19,33,3,0,22,13,9,5,1,58
2021,Manchester 055A,E01005128,2027,1104,857,20,227,204,17,19,20,10,32,8,9,21,68,23,9,14,36,24,3,9,818,80,617,62,59,0,31,13,18,1,0,37
2021,Manchester 055B,E01033653,1852,1512,1219,26,267,245,12,9,65,16,50,4,24,9,56,22,7,15,24,3,10,11,239,32,148,34,25,0,28,8,20,15,0,34
2021,Manchester 055C,E01033654,1792,1291,1032,9,250,221,4,1,38,31,31,1,18,23,74,29,9,20,19,3,9,7,416,36,344,17,19,0,19,13,6,1,0,46
2021,Manchester 055E,E01033661,1985,1805,1632,33,140,131,16,12,24,9,6,4,21,4,35,9,3,6,13,1,9,3,53,3,18,27,5,0,26,18,8,9,0,79
2021,Manchester 055F,E01034129,1080,987,851,9,127,122,11,15,17,6,16,1,12,5,39,5,0,5,31,8,20,3,25,6,8,6,5,0,16,10,6,5,0,16
2021,Manchester 055G,E01034130,1387,1200,1010,19,171,162,8,16,29,2,27,2,17,12,49,9,7,2,36,28,3,5,105,22,41,23,17,2,27,17,10,5,0,14
2021,Manchester 056A,E01005143,3009,2453,1971,6,476,473,9,9,189,35,115,2,19,10,85,3,0,3,32,11,17,4,378,3,1,360,14,0,6,5,1,1,0,139
2021,Manchester 056B,E01033655,1266,1100,878,14,208,201,8,7,59,9,19,7,17,11,64,7,1,6,12,0,10,2,114,8,19,79,7,1,12,8,4,1,0,27
2021,Manchester 056C,E01033665,1524,1316,1056,20,240,229,9,3,43,18,14,11,40,20,71,11,2,9,20,3,13,4,103,13,34,47,8,1,25,18,7,3,1,56
2021,Manchester 056D,E01033676,2004,1571,1331,15,225,206,10,33,29,15,36,8,19,8,48,19,0,19,62,15,40,7,131,7,4,110,10,0,3,2,1,0,0,237
2021,Manchester 057A,E01005212,3127,2665,2360,48,257,249,10,8,22,20,32,7,39,15,96,8,4,4,36,9,20,7,207,73,40,75,18,1,35,16,19,3,0,181
2021,Manchester 057B,E01033656,2720,2146,1870,52,224,209,20,13,37,22,27,3,15,14,58,15,5,10,43,3,21,19,398,41,258,69,30,0,50,15,35,2,0,81
2021,Manchester 057C,E01033662,2022,1285,1002,16,267,232,13,6,27,13,24,2,15,41,91,35,4,31,34,18,5,11,590,142,376,29,43,0,39,21,18,7,0,67
2021,Manchester 058A,E01005142,2291,1945,1641,9,295,276,21,1,41,16,27,3,38,32,97,19,0,19,30,15,7,8,148,6,4,134,4,0,8,6,2,0,0,160
2021,Manchester 058B,E01005147,2787,2241,1895,15,331,315,7,3,48,49,42,13,29,24,100,16,0,16,77,33,29,15,178,12,11,148,7,0,17,5,12,0,0,274
2021,Manchester 058C,E01033674,2079,1657,1364,30,263,258,7,7,36,13,23,15,56,20,81,5,0,5,44,9,28,7,83,16,14,48,4,1,17,11,6,3,0,275
2021,Manchester 058D,E01033675,2204,1712,1308,20,384,370,17,10,59,16,16,25,97,35,95,14,1,13,88,32,46,10,132,16,17,93,6,0,12,4,8,0,0,260
2021,Manchester 059A,E01005213,2394,1962,1678,22,262,258,13,5,33,19,65,4,38,7,74,4,0,4,41,17,20,4,102,25,21,47,8,1,32,19,13,3,0,254
2021,Manchester 059B,E01033660,1439,1361,1184,38,139,133,6,9,21,13,19,9,16,4,36,6,0,6,4,2,2,0,30,6,8,12,4,0,17,12,5,13,0,14
2021,Manchester 059C,E01033672,1702,1402,1217,20,165,157,7,8,7,14,27,8,35,4,47,8,6,2,16,2,7,7,77,14,27,28,5,3,33,21,12,11,0,163
2021,Manchester 059D,E01033673,1443,1313,1154,30,129,126,12,6,14,7,10,7,14,13,43,3,0,3,5,1,2,2,72,27,17,12,14,2,16,5,11,3,0,34
2021,Manchester 060A,E01033677,1019,790,624,17,149,140,15,4,23,7,31,2,10,6,42,9,2,7,11,8,1,2,161,91,31,24,15,0,29,10,19,4,0,24
2021,Manchester 060B,E01033681,1334,1204,1035,21,148,139,13,3,18,6,31,2,7,5,54,9,1,8,18,4,3,11,82,29,19,25,6,3,9,4,5,0,0,21
2021,Manchester 060C,E01033682,1223,1118,971,16,131,125,5,6,26,4,19,5,13,10,37,6,1,5,11,5,2,4,44,5,15,15,9,0,15,9,6,7,0,28
2021,Manchester 060E,E01034131,1026,826,648,12,166,155,4,5,29,15,18,1,8,29,46,11,2,9,21,5,2,14,132,53,29,37,12,1,20,10,10,2,0,25
2021,Manchester 060F,E01034132,1831,1309,1123,14,172,161,14,6,24,9,24,4,7,22,51,11,1,10,30,12,10,8,430,185,184,39,21,1,30,18,12,5,0,27
2021,Manchester 061A,E01005129,1846,1462,1269,28,165,155,9,11,27,13,34,10,14,4,33,10,1,9,72,4,56,12,63,9,33,13,8,0,8,2,6,0,0,241
2021,Manchester 061B,E01005132,2137,1655,1437,25,193,179,16,6,24,17,21,6,18,10,61,14,3,11,67,7,49,11,85,29,20,33,3,0,10,5,5,9,0,311
2021,Manchester 061C,E01034133,1873,1493,1315,18,160,155,7,17,31,13,9,3,29,3,43,5,3,2,36,5,20,11,108,26,60,17,5,0,24,11,13,4,0,208
2021,Manchester 061D,E01034134,1196,1119,989,12,118,112,10,7,15,6,20,3,17,6,28,6,0,6,11,9,1,1,30,7,10,9,4,0,20,14,6,4,0,12
2021,Manchester 062D,E01033684,1820,1689,1444,27,218,204,9,7,24,16,41,4,22,17,64,14,6,8,12,1,6,5,77,9,31,27,10,0,17,10,7,2,0,23
