date,geography,geography code,Passports held: Total; measures: Value,Passports held: Europe; measures: Value,Passports held: Europe: United Kingdom; measures: Value,Passports held: Europe: Ireland; measures: Value,Passports held: Europe: Other Europe; measures: Value,Passports held: Europe: Other Europe: EU Member countries; measures: Value,Passports held: Europe: Other Europe: EU Member countries: France; measures: Value,Passports held: Europe: Other Europe: EU Member countries: Germany; measures: Value,Passports held: Europe: Other Europe: EU Member countries: Italy; measures: Value,Passports held: Europe: Other Europe: EU Member countries: Portugal; measures: Value,Passports held: Europe: Other Europe: EU Member countries: Spain; measures: Value,Passports held: Europe: Other Europe: EU Member countries: Lithuania; measures: Value,Passports held: Europe: Other Europe: EU Member countries: Poland; measures: Value,Passports held: Europe: Other Europe: EU Member countries: Romania; measures: Value,Passports held: Europe: Other Europe: EU Member countries: Other EU countries; measures: Value,Passports held: Europe: Other Europe: Rest of Europe; measures: Value,Passports held: Europe: Other Europe: Rest of Europe: Turkey; measures: Value,Passports held: Europe: Other Europe: Rest of Europe: Other Europe; measures: Value,Passports held: Africa; measures: Value,Passports held: Africa: North Africa; measures: Value,Passports held: Africa: Central and Western Africa; measures: Value,Passports held: Africa: South and Eastern Africa; measures: Value,Passports held: Middle East and Asia; measures: Value,Passports held: Middle East and Asia: Middle East; measures: Value,Passports held: Middle East and Asia: Eastern Asia; measures: Value,Passports held: Middle East and Asia: Southern Asia; measures: Value,Passports held: Middle East and Asia: South-East Asia; measures: Value,Passports held: Middle East and Asia: Central Asia; measures: Value,Passports held: The Americas and the Caribbean; measures: Value,Passports held: The Americas and the Caribbean: North America and the Caribbean; measures: Value,Passports held: The Americas and the Caribbean: Central and South America; measures: Value,"Passports held: Antarctica and Oceania, including Australasia; measures: Value",Passports held: British Overseas Territories; measures: Value,Passports held: No passport held; measures: Value
2021,Bolton 001,E02000984,7677,7146,7074,18,54,51,1,8,8,1,2,7,6,5,13,3,0,3,4,0,0,4,19,1,2,12,4,0,12,7,5,3,0,493
2021,Bolton 002,E02000985,7416,6726,6647,33,46,41,6,2,4,2,8,1,0,3,15,5,3,2,7,0,6,1,21,0,3,11,7,0,5,5,0,3,0,654
2021,Bolton 003,E02000986,8398,7486,7331,23,132,129,14,4,39,12,5,2,7,6,40,3,0,3,6,0,3,3,93,11,4,67,10,1,6,4,2,3,0,804
2021,Bolton 004,E02000987,7302,5983,5844,17,122,118,1,6,6,6,2,7,48,19,23,4,1,3,16,2,4,10,30,5,4,20,1,0,7,3,4,2,0,1264
2021,Bolton 005,E02000988,9042,7546,7172,38,336,335,7,6,65,30,59,7,43,22,96,1,0,1,67,12,31,24,234,7,3,215,9,0,19,12,7,3,0,1173
2021,Bolton 006,E02000989,8348,7466,7371,26,69,67,2,4,11,3,0,8,19,0,20,2,0,2,3,0,2,1,11,1,2,3,5,0,5,5,0,2,0,861
2021,Bolton 007,E02000990,8352,7304,7119,32,153,147,5,8,15,9,8,15,40,13,34,6,0,6,21,1,16,4,88,5,10,65,8,0,14,10,4,1,0,924
2021,Bolton 008,E02000991,7812,6727,6421,43,263,259,5,10,71,29,19,5,18,11,91,4,1,3,11,1,10,0,210,6,7,191,6,0,15,5,10,0,0,849
2021,Bolton 009,E02000992,6306,5401,5339,9,53,45,1,1,9,3,0,4,12,7,8,8,1,7,5,1,1,3,15,0,4,5,6,0,7,3,4,7,0,871
2021,Bolton 010,E02000993,8435,6510,5951,59,500,491,2,13,27,56,24,42,176,24,127,9,0,9,96,10,59,27,115,11,29,70,5,0,13,5,8,0,0,1701
2021,Bolton 011,E02000994,9045,7075,6329,46,700,689,14,3,167,52,161,4,29,35,224,11,3,8,80,23,34,23,626,17,8,597,4,0,12,6,6,4,0,1248
2021,Bolton 012,E02000995,8346,6889,6663,31,195,189,1,3,4,11,9,15,79,8,59,6,3,3,34,5,12,17,74,3,7,56,8,0,7,4,3,0,0,1342
2021,Bolton 013,E02000996,8575,6108,5646,64,398,397,3,3,27,8,9,51,157,9,130,1,0,1,48,2,32,14,51,19,1,30,1,0,24,17,7,0,0,2344
2021,Bolton 014,E02000997,6477,5532,5350,24,158,148,7,4,18,22,8,30,36,4,19,10,0,10,12,2,3,7,74,3,9,57,5,0,8,6,2,0,0,851
2021,Bolton 015,E02000998,10438,8189,6508,43,1638,1614,37,18,385,180,295,27,150,103,419,24,1,23,89,11,49,29,753,36,8,701,6,2,23,6,17,0,0,1384
2021,Bolton 016,E02000999,8530,6327,5517,45,765,744,11,10,78,105,65,30,121,53,271,21,5,16,103,20,56,27,403,41,30,325,7,0,16,10,6,2,0,1679
2021,Bolton 017,E02001000,9177,7415,6880,35,500,484,5,8,76,33,70,25,103,53,111,16,3,13,69,8,39,22,195,13,7,170,5,0,16,4,12,1,0,1481
2021,Bolton 018,E02001001,8859,7341,6688,42,611,593,9,16,141,49,125,14,49,49,141,18,2,16,83,19,48,16,353,24,15,308,6,0,13,12,1,4,0,1065
2021,Bolton 019,E02001002,9730,7933,7683,53,197,185,10,3,15,19,9,10,60,15,44,12,2,10,47,3,32,12,60,4,18,31,7,0,17,6,11,0,0,1673
2021,Bolton 020,E02001003,7353,6787,6580,49,158,153,6,7,43,9,24,0,11,9,44,5,2,3,19,5,6,8,120,11,6,100,3,0,9,6,3,2,0,416
2021,Bolton 021,E02001004,9347,7349,6246,29,1074,1036,17,8,212,114,199,39,100,35,312,38,3,35,135,60,35,40,676,34,9,627,6,0,32,25,7,3,0,1152
2021,Bolton 022,E02001005,9846,7764,6419,38,1307,1270,25,10,172,132,298,17,123,146,347,37,13,24,83,13,42,28,805,32,18,747,8,0,21,12,9,2,0,1171
2021,Bolton 023,E02001006,8474,6827,5896,23,908,807,28,12,271,73,94,19,68,59,183,101,3,98,84,18,36,30,665,25,0,632,8,0,17,8,9,0,0,881
2021,Bolton 024,E02001007,10064,8605,8486,35,84,83,2,1,13,10,5,0,20,2,30,1,0,1,24,0,17,7,30,1,5,17,7,0,4,3,1,1,0,1400
2021,Bolton 025,E02001008,9159,7378,6381,34,963,921,8,43,184,62,145,32,102,30,315,42,10,32,89,17,34,38,568,26,5,526,11,0,13,3,10,0,0,1111
2021,Bolton 026,E02001009,7481,6013,5501,21,491,470,2,18,116,31,83,20,39,17,144,21,1,20,69,17,27,25,333,8,5,311,9,0,4,4,0,0,0,1062
2021,Bolton 027,E02001010,6528,5212,4748,13,451,445,4,1,148,48,100,11,45,31,57,6,0,6,27,1,20,6,290,10,4,270,6,0,21,9,12,1,0,977
2021,Bolton 028,E02001011,9744,8789,8622,35,132,128,3,3,11,14,4,6,33,15,39,4,2,2,28,11,12,5,38,1,6,24,7,0,8,5,3,2,0,879
2021,Bolton 029,E02001012,9805,8138,7415,26,697,694,33,5,146,53,124,14,55,24,240,3,1,2,44,12,23,9,438,4,7,403,24,0,7,4,3,1,0,1177
2021,Bolton 030,E02001013,6103,5450,5292,29,129,125,1,3,22,17,19,4,22,10,27,4,1,3,26,12,11,3,78,12,8,54,4,0,10,4,6,0,0,539
2021,Bolton 031,E02001014,8466,6911,6700,39,172,164,4,3,10,9,3,23,60,24,28,8,2,6,10,0,7,3,29,5,3,19,2,0,15,15,0,1,0,1500
2021,Bolton 032,E02001015,8204,6556,6222,29,305,287,4,3,43,48,21,18,73,26,51,18,9,9,43,4,26,13,72,5,3,56,8,0,23,13,10,0,1,1509
2021,Bolton 033,E02001016,8706,6548,6036,38,474,450,3,13,43,70,31,18,159,27,86,24,0,24,67,3,45,19,118,24,5,75,14,0,12,3,9,1,0,1960
2021,Bolton 034,E02001017,10773,9207,8964,22,221,210,3,10,15,15,12,7,85,21,42,11,3,8,38,5,23,10,28,5,6,14,3,0,9,8,1,1,0,1490
2021,Bolton 035,E02001018,7660,6819,6698,27,94,91,0,1,4,1,0,13,24,13,35,3,2,1,6,0,5,1,14,3,2,7,2,0,6,6,0,2,0,813
2021,Bury 001,E02001019,9045,7959,7781,47,131,121,10,2,29,6,6,2,31,9,26,10,2,8,2,0,1,1,38,2,10,16,10,0,14,11,3,1,0,1031
2021,Bury 002,E02001020,5918,5347,5286,33,28,27,0,0,3,0,5,0,10,0,9,1,1,0,3,0,1,2,8,0,4,1,3,0,7,4,3,4,0,549
2021,Bury 003,E02001021,7500,6885,6784,58,43,41,3,1,10,0,3,0,11,0,13,2,0,2,3,0,1,2,7,0,3,3,1,0,6,4,2,2,0,597
2021,Bury 004,E02001022,8073,6807,6541,41,225,217,3,9,50,7,37,3,45,9,54,8,0,8,30,7,13,10,112,11,7,89,2,3,16,9,7,2,0,1106
2021,Bury 005,E02001023,5693,4902,4738,35,129,127,2,4,19,11,6,8,51,3,23,2,0,2,14,2,5,7,42,1,5,32,4,0,4,1,3,5,0,726
2021,Bury 006,E02001024,8055,7174,7047,42,85,76,2,2,15,5,3,0,17,6,26,9,0,9,16,0,11,5,24,0,3,16,5,0,8,7,1,4,0,829
2021,Bury 007,E02001025,8153,6000,5621,33,346,345,5,4,64,10,29,14,150,11,58,1,0,1,85,39,28,18,234,18,5,205,6,0,19,9,10,2,0,1813
2021,Bury 008,E02001026,11350,8836,7434,52,1350,1320,19,24,404,115,204,29,289,57,179,30,1,29,76,19,46,11,711,24,10,660,17,0,35,21,14,5,0,1687
2021,Bury 009,E02001027,7284,6035,5809,40,186,180,5,4,37,6,7,6,51,18,46,6,1,5,55,5,30,20,88,6,9,66,7,0,23,6,17,2,0,1081
2021,Bury 010,E02001028,7333,6663,6573,46,44,44,1,0,5,3,0,2,9,5,19,0,0,0,14,5,6,3,41,0,4,33,4,0,4,3,1,4,0,607
2021,Bury 011,E02001029,7780,6426,5651,31,744,738,6,22,188,23,105,17,294,10,73,6,1,5,44,7,17,20,386,7,2,371,6,0,24,21,3,2,0,898
2021,Bury 012,E02001030,6179,5618,5538,29,51,47,7,1,8,0,0,1,11,5,14,4,1,3,6,0,0,6,27,11,1,12,3,0,7,7,0,1,0,520
2021,Bury 013,E02001031,6874,5930,5557,62,311,300,11,5,55,15,28,9,113,0,64,11,4,7,10,3,4,3,128,8,8,102,10,0,17,13,4,0,0,789
2021,Bury 014,E02001032,7674,6490,6301,32,157,150,3,1,12,16,17,1,46,18,36,7,7,0,14,1,10,3,32,5,2,15,10,0,7,3,4,2,0,1129
2021,Bury 015,E02001033,6182,5100,4833,36,231,223,11,3,36,4,10,15,89,19,36,8,1,7,31,8,12,11,66,7,7,47,5,0,7,5,2,2,0,976
2021,Bury 016,E02001034,8618,6601,6230,42,329,321,4,9,37,23,32,10,96,25,85,8,1,7,54,16,20,18,114,16,16,74,8,0,18,15,3,1,0,1830
2021,Bury 017,E02001035,7216,6593,6345,105,143,133,4,5,23,1,20,8,33,6,33,10,0,10,11,3,5,3,45,5,1,30,9,0,13,8,5,4,0,550
2021,Bury 018,E02001036,7483,6321,6026,49,246,238,6,4,18,20,9,12,99,7,63,8,1,7,32,6,19,7,30,8,6,10,6,0,24,21,3,1,0,1075
2021,Bury 019,E02001037,7215,6596,6360,99,137,131,8,2,20,8,6,3,33,11,40,6,0,6,10,5,2,3,60,24,5,28,3,0,24,21,3,5,0,520
2021,Bury 020,E02001038,5680,4813,4487,53,273,267,6,6,39,8,35,7,63,21,82,6,1,5,28,4,15,9,70,19,8,39,4,0,22,11,11,0,0,747
2021,Bury 021,E02001039,8601,7093,6568,77,448,431,8,11,35,12,12,24,203,28,98,17,5,12,66,14,33,19,101,21,11,64,5,0,21,16,5,1,0,1319
2021,Bury 022,E02001040,6402,5633,5330,82,221,207,5,14,27,11,14,9,46,14,67,14,0,14,34,12,13,9,69,11,12,38,8,0,14,6,8,2,0,650
2021,Bury 023,E02001041,7728,6631,6198,85,348,323,6,10,28,13,23,27,109,24,83,25,1,24,26,2,19,5,79,3,11,61,4,0,21,13,8,1,0,970
2021,Bury 024,E02001042,6555,5860,5443,95,322,304,14,7,20,10,23,7,97,16,110,18,2,16,22,2,6,14,72,11,3,47,11,0,29,22,7,1,0,571
2021,Bury 025,E02001043,5686,4895,4564,76,255,237,14,9,14,9,19,15,82,10,65,18,0,18,27,5,12,10,82,23,6,51,2,0,6,5,1,0,0,676
2021,Bury 026,E02001044,9572,8595,7959,94,542,462,35,39,23,10,25,13,96,41,180,80,2,78,24,3,11,10,178,65,11,98,4,0,55,47,8,7,0,713
2021,Manchester 001,E02001045,8433,6796,5995,112,689,669,6,21,126,44,53,29,222,50,118,20,3,17,156,14,108,34,90,16,19,50,4,1,16,11,5,1,0,1374
2021,Manchester 002,E02001046,11215,8997,7558,169,1270,1242,33,48,170,98,136,48,369,47,293,28,6,22,268,27,213,28,237,16,32,157,31,1,40,21,19,7,1,1665
2021,Manchester 003,E02001047,10476,8411,7351,154,906,879,31,48,162,67,114,36,175,46,200,27,2,25,255,13,209,33,161,13,28,96,24,0,27,15,12,2,0,1620
2021,Manchester 004,E02001048,9453,7929,6731,107,1091,1036,48,37,211,39,108,41,218,87,247,55,0,55,166,42,106,18,452,50,8,375,19,0,25,17,8,12,0,869
2021,Manchester 005,E02001049,10492,8814,8033,77,704,692,8,55,190,79,63,21,120,30,126,12,3,9,192,13,153,26,90,4,32,40,14,0,27,20,7,2,1,1366
2021,Manchester 006,E02001050,8430,6356,4791,113,1452,1406,30,53,329,124,225,57,192,113,283,46,1,45,452,77,341,34,355,29,37,239,50,0,22,13,9,0,0,1245
2021,Manchester 007,E02001051,9273,7100,5585,167,1348,1336,25,71,373,122,192,57,106,86,304,12,0,12,505,29,434,42,167,10,42,97,18,0,42,26,16,0,4,1455
2021,Manchester 008,E02001052,15016,12097,9572,67,2458,2346,65,60,766,160,501,28,245,122,399,112,10,102,295,170,95,30,1544,75,6,1428,35,0,40,20,20,1,0,1039
2021,Manchester 009,E02001053,11907,8650,6746,133,1771,1734,45,93,390,201,230,45,248,77,405,37,4,33,631,48,513,70,338,43,54,215,26,0,42,22,20,1,3,2242
2021,Manchester 011,E02001055,9686,7463,6341,117,1005,990,14,32,222,122,122,11,166,76,225,15,2,13,328,29,267,32,134,13,40,65,16,0,29,9,20,0,0,1732
2021,Manchester 012,E02001056,8935,6703,5444,102,1157,1140,29,102,245,125,153,30,149,50,257,17,0,17,392,26,320,46,179,24,49,93,12,1,26,12,14,1,1,1633
2021,Manchester 015,E02001059,11845,8823,7119,119,1585,1545,54,112,250,130,194,23,275,115,392,40,18,22,561,72,434,55,629,179,175,239,36,0,66,29,37,5,2,1759
2021,Manchester 017,E02001061,10963,8228,6574,128,1526,1487,40,60,335,111,179,26,283,125,328,39,7,32,554,50,413,91,335,47,92,175,21,0,62,44,18,2,1,1781
2021,Manchester 018,E02001062,10135,7376,6327,87,962,924,44,50,160,82,107,22,69,77,313,38,18,20,297,63,186,48,1379,136,591,520,129,3,94,60,34,7,0,982
2021,Manchester 019,E02001063,11072,8686,7368,101,1217,1153,74,40,165,90,155,34,163,106,326,64,17,47,266,114,119,33,1367,230,523,492,116,6,126,81,45,12,2,613
2021,Manchester 020,E02001064,10777,8325,6900,105,1320,1293,55,53,354,67,196,16,132,73,347,27,6,21,339,30,262,47,694,56,78,548,12,0,62,45,17,1,4,1352
2021,Manchester 021,E02001065,9525,7159,5667,119,1373,1305,25,41,299,69,210,17,228,146,270,68,13,55,405,21,312,72,358,36,29,281,12,0,45,42,3,6,0,1552
2021,Manchester 022,E02001066,11566,9047,7463,140,1444,1389,49,41,339,112,241,20,109,108,370,55,13,42,221,50,95,76,1468,91,123,1181,66,7,94,47,47,2,0,734
2021,Manchester 023,E02001067,11549,8638,6791,156,1691,1662,31,67,390,57,276,20,237,183,401,29,2,27,507,47,386,74,558,22,21,511,4,0,81,55,26,4,0,1761
2021,Manchester 024,E02001068,11885,9880,8339,109,1432,1362,36,39,256,136,150,14,75,75,581,70,7,63,265,80,138,47,514,84,39,338,53,0,143,121,22,3,4,1076
2021,Manchester 025,E02001069,12492,9857,8330,97,1430,1390,70,66,289,86,302,40,104,96,337,40,4,36,281,101,110,70,1149,72,67,795,215,0,91,56,35,0,0,1114
2021,Manchester 026,E02001070,11999,9754,8364,148,1242,1170,91,76,169,81,195,36,87,133,302,72,21,51,181,41,81,59,1293,65,206,839,183,0,100,57,43,7,1,663
2021,Manchester 028,E02001072,8939,7713,6730,79,904,881,51,33,136,82,126,12,175,47,219,23,5,18,131,66,37,28,343,34,22,270,17,0,75,55,20,6,1,670
2021,Manchester 029,E02001073,9367,8516,7874,190,452,430,41,32,66,27,79,9,59,17,100,22,16,6,43,27,7,9,157,8,23,113,12,1,62,40,22,6,0,583
2021,Manchester 030,E02001074,11798,9998,9010,177,811,783,53,48,112,48,96,10,101,41,274,28,6,22,141,71,52,18,436,55,47,322,12,0,54,34,20,12,0,1157
2021,Manchester 031,E02001075,9134,7393,5990,175,1228,1195,25,48,420,87,297,12,85,47,174,33,6,27,102,30,52,20,756,23,9,720,3,1,40,28,12,1,0,842
2021,Manchester 032,E02001076,11275,10278,9242,205,831,784,54,50,123,29,144,22,77,56,229,47,6,41,74,24,30,20,408,54,21,296,37,0,78,42,36,5,0,432
2021,Manchester 033,E02001077,7426,6835,6380,144,311,299,23,21,39,27,51,9,28,10,91,12,1,11,31,23,1,7,102,4,11,83,4,0,47,37,10,11,0,400
2021,Manchester 034,E02001078,10694,9257,8303,277,677,646,41,79,146,31,111,9,57,18,154,31,6,25,77,43,15,19,475,67,21,374,9,4,32,27,5,3,0,850
2021,Manchester 035,E02001079,9462,8126,7409,139,578,546,30,42,101,21,77,12,80,14,169,32,3,29,88,35,39,14,265,59,21,163,21,1,31,25,6,2,0,950
2021,Manchester 036,E02001080,9724,8784,7985,217,582,549,41,29,78,33,71,8,77,31,181,33,5,28,66,30,28,8,292,46,28,198,20,0,55,26,29,4,0,523
2021,Manchester 037,E02001081,6308,5711,5363,110,238,232,22,19,28,24,23,6,44,11,55,6,3,3,27,15,8,4,58,16,8,23,11,0,45,38,7,2,0,465
2021,Manchester 038,E02001082,6675,6076,5466,154,456,427,34,25,85,32,35,9,50,12,145,29,3,26,51,22,23,6,119,8,18,80,13,0,59,25,34,14,0,356
2021,Manchester 039,E02001083,8236,7396,6753,158,485,453,34,28,77,17,58,7,52,22,158,32,6,26,69,37,19,13,216,18,35,146,16,1,68,50,18,18,0,469
2021,Manchester 040,E02001084,8603,7688,7018,206,464,437,35,31,88,16,62,3,64,26,112,27,4,23,63,31,22,10,176,26,21,114,15,0,69,35,34,13,0,594
2021,Manchester 041,E02001085,8970,7362,6661,198,503,489,18,31,87,29,65,7,48,47,157,14,5,9,74,25,30,19,359,32,17,302,8,0,17,15,2,3,0,1155
2021,Manchester 042,E02001086,6883,5745,5194,132,419,410,17,14,68,13,37,14,106,13,128,9,2,7,73,33,17,23,172,51,36,68,17,0,54,44,10,13,0,826
2021,Manchester 043,E02001087,9282,8537,7808,240,489,455,52,29,53,33,59,11,71,24,123,34,12,22,35,23,8,4,165,17,58,69,21,0,83,44,39,16,0,446
2021,Manchester 044,E02001088,9127,7375,6757,65,553,525,11,13,46,21,37,3,250,46,98,28,11,17,88,35,36,17,181,36,28,104,13,0,34,21,13,4,0,1445
2021,Manchester 045,E02001089,8046,7284,6795,201,288,267,15,22,41,18,36,1,28,13,93,21,6,15,45,21,11,13,228,33,45,123,27,0,48,27,21,12,0,429
2021,Manchester 046,E02001090,6980,6015,5617,79,319,294,21,4,41,18,38,8,77,34,53,25,9,16,31,6,21,4,97,36,12,41,7,1,22,16,6,10,0,805
2021,Manchester 047,E02001091,8384,7100,6656,44,400,371,18,13,33,21,16,20,140,22,88,29,11,18,46,5,31,10,152,24,23,89,16,0,27,19,8,6,0,1053
2021,Manchester 048,E02001092,9230,7592,6823,61,708,693,3,13,69,51,40,34,291,70,122,15,1,14,84,28,43,13,219,20,22,172,3,2,38,21,17,1,0,1296
2021,Manchester 049,E02001093,9896,7528,6655,90,783,753,22,11,73,37,24,36,344,62,144,30,11,19,131,14,68,49,262,33,9,205,15,0,32,14,18,3,0,1940
2021,Manchester 050,E02001094,9990,7176,6162,82,932,918,2,25,96,46,41,48,412,58,190,14,3,11,174,23,107,44,352,6,13,325,7,1,29,17,12,2,0,2257
2021,Manchester 051,E02001095,9033,7120,6361,64,695,682,7,13,83,56,39,41,269,77,97,13,4,9,100,8,70,22,265,25,9,221,10,0,20,11,9,3,0,1525
2021,Manchester 052,E02001096,8024,6604,6096,58,450,440,7,9,72,43,32,34,142,38,63,10,2,8,76,30,28,18,102,8,4,85,5,0,27,14,13,1,0,1214
2021,Manchester 053,E02001097,8566,6861,5946,71,844,822,6,18,59,140,36,29,307,113,114,22,2,20,75,12,34,29,154,11,9,122,12,0,28,13,15,5,0,1443
2021,Manchester 054,E02006902,7880,6583,5310,89,1184,1136,80,43,232,122,203,27,94,64,271,48,11,37,134,26,80,28,561,180,134,199,48,0,153,90,63,22,3,424
2021,Manchester 055,E02006912,10128,7906,6601,116,1189,1088,72,71,191,79,160,20,101,73,321,101,35,66,158,66,54,38,1655,178,1177,169,129,2,147,80,67,36,0,226
2021,Manchester 056,E02006913,7798,6436,5236,55,1145,1105,37,51,320,77,181,28,94,49,268,40,3,37,126,29,80,17,726,29,58,596,41,2,45,33,12,5,1,459
2021,Manchester 057,E02006914,7859,6091,5231,116,744,685,42,27,85,55,83,12,69,69,243,59,13,46,110,30,46,34,1195,256,674,173,91,1,122,50,72,12,0,329
2021,Manchester 058,E02006915,9358,7557,6208,72,1277,1223,53,20,183,94,108,58,223,111,373,54,1,53,240,92,108,40,539,51,43,424,20,1,51,26,25,3,0,968
2021,Manchester 059,E02006916,6977,6038,5232,111,695,675,38,27,77,53,121,28,103,28,200,20,6,14,67,21,30,16,282,74,73,99,31,5,98,57,41,29,0,463
2021,Manchester 060,E02006917,6428,5244,4401,80,763,718,50,24,120,40,123,13,45,73,230,45,8,37,90,34,17,39,846,363,278,140,62,3,105,51,54,18,0,125
2021,Manchester 061,E02006983,7039,5724,5010,83,631,596,41,39,97,49,84,21,77,23,165,35,7,28,183,25,125,33,285,70,123,72,20,0,58,29,29,17,0,772
2021,Manchester 062,E02006984,5651,4915,4155,81,679,646,32,36,76,63,104,21,87,34,193,33,11,22,64,5,39,20,215,29,88,71,26,1,46,25,21,14,0,397
2021,Manchester 063,E02006985,9280,7276,5337,63,1876,1858,43,43,805,133,432,13,50,37,302,18,0,18,98,15,65,18,1268,23,11,1227,7,0,23,20,3,5,0,610
2021,Manchester 064,E02006986,6357,5027,3834,92,1101,1089,31,29,409,77,297,8,42,39,157,12,3,9,82,15,47,20,672,17,6,646,3,0,26,24,2,1,0,549
2021,Oldham 001,E02001098,5940,5065,4955,25,85,84,0,2,12,3,1,1,28,11,26,1,0,1,5,0,2,3,18,0,6,10,2,0,7,5,2,1,0,844
2021,Oldham 002,E02001099,5677,4793,4624,18,151,150,1,1,15,14,1,5,37,52,24,1,1,0,12,2,9,1,27,0,1,24,2,0,9,3,6,0,0,836
2021,Oldham 003,E02001100,6040,5200,5051,25,124,123,1,2,7,7,9,11,12,26,48,1,0,1,16,1,11,4,34,0,3,28,3,0,7,5,2,0,0,783
2021,Oldham 004,E02001101,5679,5032,4987,21,24,24,0,1,7,6,0,1,6,2,1,0,0,0,4,0,2,2,11,0,0,9,2,0,3,2,1,2,0,627
2021,Oldham 005,E02001102,6029,5335,5235,28,72,70,0,3,10,1,3,4,10,12,27,2,0,2,9,0,8,1,11,0,0,9,2,0,4,3,1,0,0,670
2021,Oldham 006,E02001103,5503,4993,4926,27,40,37,2,4,6,1,1,0,11,2,10,3,0,3,6,0,0,6,9,0,1,5,3,0,6,4,2,1,0,488
2021,Oldham 007,E02001104,7312,6171,5962,22,187,186,0,4,19,44,16,13,38,9,43,1,0,1,60,4,35,21,31,0,0,28,3,0,9,3,6,2,0,1039
2021,Oldham 008,E02001105,5950,5120,5010,19,91,91,3,4,7,7,11,0,19,7,33,0,0,0,24,0,18,6,23,2,3,15,3,0,3,2,1,2,0,778
2021,Oldham 009,E02001106,6030,5135,5030,31,74,72,0,2,13,8,0,0,19,17,13,2,0,2,19,0,13,6,48,0,2,44,2,0,11,4,7,6,0,811
2021,Oldham 010,E02001107,6924,6060,5850,20,190,186,1,4,50,12,23,13,23,21,39,4,1,3,32,4,21,7,177,7,9,157,4,0,8,1,7,4,0,643
2021,Oldham 011,E02001108,5949,4520,4143,48,329,325,5,6,43,53,36,18,93,17,54,4,1,3,62,5,50,7,42,3,3,33,2,1,1,1,0,1,0,1323
2021,Oldham 012,E02001109,7750,6202,5874,26,302,292,1,2,40,51,55,9,48,41,45,10,0,10,64,7,43,14,124,1,1,116,6,0,7,6,1,1,0,1352
2021,Oldham 013,E02001110,6481,5956,5884,16,56,47,3,1,11,5,5,0,4,2,16,9,5,4,0,0,0,0,7,0,3,1,3,0,7,5,2,6,0,505
2021,Oldham 014,E02001111,9135,6877,5591,40,1246,1241,16,21,358,181,276,38,111,52,188,5,0,5,144,33,87,24,450,16,10,418,6,0,8,4,4,0,0,1656
2021,Oldham 015,E02001112,5992,5556,5391,30,135,131,0,1,18,1,6,4,20,6,75,4,3,1,9,0,6,3,27,1,2,23,1,0,13,7,6,0,0,387
2021,Oldham 016,E02001113,9428,8151,7637,17,497,492,9,9,243,16,76,8,32,43,56,5,0,5,22,2,16,4,644,7,5,629,2,1,4,4,0,0,0,607
2021,Oldham 017,E02001114,8848,7499,7182,49,268,264,5,9,62,44,22,41,34,14,33,4,2,2,46,2,38,6,178,1,9,167,1,0,15,5,10,2,0,1108
2021,Oldham 018,E02001115,5989,5094,4964,18,112,106,4,6,15,15,4,0,16,10,36,6,0,6,12,0,4,8,20,1,1,16,2,0,6,6,0,2,0,855
2021,Oldham 019,E02001116,7917,6357,5257,24,1076,1072,9,10,323,42,356,9,29,228,66,4,0,4,107,52,47,8,614,1,4,603,6,0,24,5,19,1,0,814
2021,Oldham 020,E02001117,6000,5435,5365,25,45,41,3,4,5,3,2,1,10,0,13,4,1,3,1,0,0,1,9,1,0,1,7,0,9,8,1,3,0,543
2021,Oldham 021,E02001118,6065,5450,5400,20,30,28,0,0,6,2,3,1,2,0,14,2,0,2,6,1,0,5,14,2,4,5,3,0,2,2,0,2,0,591
2021,Oldham 022,E02001119,12320,10538,9666,22,850,844,21,37,191,64,213,7,53,150,108,6,1,5,62,10,45,7,869,5,1,855,8,0,7,3,4,1,0,843
2021,Oldham 024,E02001121,8673,7211,6186,38,987,979,13,34,263,43,121,6,58,261,180,8,2,6,59,6,40,13,569,7,5,548,9,0,10,6,4,1,0,823
2021,Oldham 026,E02001123,7057,5542,4995,39,508,484,5,20,75,70,51,22,135,28,78,24,3,21,93,1,54,38,125,7,5,108,5,0,7,6,1,1,0,1289
2021,Oldham 027,E02001124,6877,5439,5034,33,372,364,9,17,66,42,58,17,34,42,79,8,0,8,108,9,86,13,168,6,6,155,1,0,13,7,6,3,0,1146
2021,Oldham 028,E02001125,7911,6720,6516,25,179,176,4,14,27,4,8,6,58,19,36,3,0,3,33,0,30,3,73,1,12,56,4,0,6,3,3,0,0,1079
2021,Oldham 029,E02001126,9162,6932,6015,56,861,839,5,42,129,50,90,20,143,183,177,22,0,22,106,3,73,30,255,13,8,228,6,0,15,5,10,0,0,1854
2021,Oldham 030,E02001127,7757,5985,5533,55,397,389,14,7,85,22,38,13,83,61,66,8,0,8,63,2,46,15,110,0,18,91,1,0,10,8,2,0,0,1589
2021,Oldham 031,E02001128,7460,6261,5939,37,285,274,4,6,34,34,53,10,37,41,55,11,1,10,43,8,33,2,95,11,4,75,5,0,10,8,2,0,1,1050
2021,Oldham 032,E02001129,6792,5542,5085,39,418,408,11,14,44,22,39,5,53,86,134,10,3,7,75,6,52,17,49,4,4,32,9,0,16,9,7,0,0,1110
